X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5997.47, 6680.68, 1800, 186.065, image_00193.png
5996.89, 6670.7, 1800, 183.239, image_00194.png
5996.79, 6660.7, 1800, 180.454, image_00195.png
5997.17, 6650.71, 1800, 177.743, image_00196.png
5998, 6640.74, 1800, 175.153, image_00197.png
5999.26, 6630.82, 1800, 172.716, image_00198.png
6000.9, 6620.96, 1800, 170.465, image_00199.png
6002.9, 6611.16, 1800, 168.422, image_00200.png
6005.21, 6601.43, 1800, 166.6, image_00201.png
6007.78, 6591.77, 1800, 165.024, image_00202.png
6010.58, 6582.17, 1800, 163.683, image_00203.png
6013.57, 6572.63, 1800, 162.596, image_00204.png
6016.7, 6563.13, 1800, 161.757, image_00205.png
6019.92, 6553.66, 1800, 161.167, image_00206.png
6023.2, 6544.22, 1800, 160.823, image_00207.png
6026.5, 6534.78, 1800, 160.73, image_00208.png
6029.78, 6525.33, 1800, 160.876, image_00209.png
6032.99, 6515.86, 1800, 161.271, image_00210.png
6036.1, 6506.35, 1800, 161.91, image_00211.png
6039.07, 6496.8, 1800, 162.79, image_00212.png
6041.84, 6487.2, 1800, 163.912, image_00213.png
6044.39, 6477.53, 1800, 165.272, image_00214.png
6046.67, 6467.79, 1800, 166.865, image_00215.png
6048.65, 6457.99, 1800, 168.678, image_00216.png
6050.27, 6448.12, 1800, 170.702, image_00217.png
6051.54, 6438.2, 1800, 172.798, image_00218.png
6052.47, 6428.25, 1800, 174.715, image_00219.png
6053.11, 6418.27, 1800, 176.424, image_00220.png
6053.47, 6408.27, 1800, 177.945, image_00221.png
6053.61, 6398.27, 1800, 179.29, image_00222.png
6053.53, 6388.27, 1800, 180.464, image_00223.png
6053.28, 6378.28, 1800, 181.475, image_00224.png
6052.88, 6368.29, 1800, 182.339, image_00225.png
6052.35, 6358.3, 1800, 183.056, image_00226.png
6051.72, 6348.32, 1800, 183.628, image_00227.png
6051.01, 6338.34, 1800, 184.06, image_00228.png
6050.26, 6328.37, 1800, 184.356, image_00229.png
6049.47, 6318.4, 1800, 184.504, image_00230.png
6048.69, 6308.43, 1800, 184.512, image_00231.png
6047.92, 6298.46, 1800, 184.359, image_00232.png
6047.22, 6288.49, 1800, 184.047, image_00233.png
6046.59, 6278.51, 1800, 183.551, image_00234.png
6046.09, 6268.52, 1800, 182.853, image_00235.png
6045.75, 6258.53, 1800, 181.929, image_00236.png
6045.61, 6248.53, 1800, 180.743, image_00237.png
6045.74, 6238.53, 1800, 179.246, image_00238.png
6046.18, 6228.54, 1800, 177.387, image_00239.png
6047.02, 6218.57, 1800, 175.09, image_00240.png
6048.35, 6208.66, 1800, 172.26, image_00241.png
6050.27, 6198.85, 1800, 168.792, image_00242.png
6052.87, 6189.19, 1800, 164.835, image_00243.png
6056.09, 6179.73, 1800, 161.078, image_00244.png
6059.84, 6170.46, 1800, 157.802, image_00245.png
6064.03, 6161.38, 1800, 155.159, image_00246.png
6068.52, 6152.44, 1800, 153.254, image_00247.png
6073.19, 6143.6, 1800, 152.146, image_00248.png
6077.9, 6134.78, 1800, 151.859, image_00249.png
6082.54, 6125.92, 1800, 152.381, image_00250.png
6086.98, 6116.96, 1800, 153.678, image_00251.png
6091.11, 6107.85, 1800, 155.694, image_00252.png
6094.82, 6098.57, 1800, 158.331, image_00253.png
6098.01, 6089.09, 1800, 161.479, image_00254.png
6100.63, 6079.44, 1800, 164.975, image_00255.png
6102.61, 6069.64, 1800, 168.669, image_00256.png
6103.96, 6059.73, 1800, 172.41, image_00257.png
6104.67, 6049.76, 1800, 176.059, image_00258.png
6104.77, 6039.76, 1800, 179.53, image_00259.png
6104.31, 6029.77, 1800, 182.76, image_00260.png
6103.33, 6019.82, 1800, 185.724, image_00261.png
6101.88, 6009.92, 1800, 188.415, image_00262.png
6100.01, 6000.1, 1800, 190.847, image_00263.png
6097.78, 5990.35, 1800, 193.014, image_00264.png
6095.22, 5980.69, 1800, 194.883, image_00265.png
6092.39, 5971.1, 1800, 196.512, image_00266.png
6089.31, 5961.58, 1800, 197.943, image_00267.png
6086.03, 5952.14, 1800, 199.225, image_00268.png
6082.55, 5942.76, 1800, 200.385, image_00269.png
6078.9, 5933.45, 1800, 201.441, image_00270.png
6075.1, 5924.2, 1800, 202.414, image_00271.png
6071.14, 5915.02, 1800, 203.318, image_00272.png
6067.05, 5905.89, 1800, 204.159, image_00273.png
6062.84, 5896.82, 1800, 204.954, image_00274.png
6058.51, 5887.81, 1800, 205.703, image_00275.png
6054.06, 5878.85, 1800, 206.416, image_00276.png
6049.51, 5869.95, 1800, 207.093, image_00277.png
6044.86, 5861.09, 1800, 207.745, image_00278.png
6040.11, 5852.29, 1800, 208.371, image_00279.png
6035.27, 5843.54, 1800, 208.978, image_00280.png
6030.34, 5834.84, 1800, 209.564, image_00281.png
6025.32, 5826.19, 1800, 210.135, image_00282.png
6020.22, 5817.59, 1800, 210.692, image_00283.png
6015.04, 5809.04, 1800, 211.234, image_00284.png
6009.78, 5800.54, 1800, 211.769, image_00285.png
6004.44, 5792.08, 1800, 212.291, image_00286.png
5999.02, 5783.67, 1800, 212.811, image_00287.png
5993.53, 5775.32, 1800, 213.32, image_00288.png
5987.97, 5767.01, 1800, 213.825, image_00289.png
5982.33, 5758.75, 1800, 214.327, image_00290.png
5976.63, 5750.54, 1800, 214.823, image_00291.png
5970.85, 5742.37, 1800, 215.321, image_00292.png
5965, 5734.26, 1800, 215.813, image_00293.png
5959.08, 5726.2, 1800, 216.307, image_00294.png
5953.09, 5718.19, 1800, 216.801, image_00295.png
5947.04, 5710.24, 1800, 217.296, image_00296.png
5940.91, 5702.33, 1800, 217.795, image_00297.png
5934.72, 5694.48, 1800, 218.293, image_00298.png
5928.46, 5686.68, 1800, 218.796, image_00299.png
5922.12, 5678.94, 1800, 219.304, image_00300.png
5915.72, 5671.26, 1800, 219.817, image_00301.png
5909.25, 5663.64, 1800, 220.334, image_00302.png
5902.72, 5656.07, 1800, 220.859, image_00303.png
5896.11, 5648.56, 1800, 221.393, image_00304.png
5889.43, 5641.12, 1800, 221.928, image_00305.png
5882.68, 5633.74, 1800, 222.48, image_00306.png
5875.86, 5626.43, 1800, 223.038, image_00307.png
5868.96, 5619.19, 1800, 223.606, image_00308.png
5862, 5612.01, 1800, 224.187, image_00309.png
5854.95, 5604.91, 1800, 224.78, image_00310.png
5847.84, 5597.89, 1800, 225.386, image_00311.png
5840.65, 5590.93, 1800, 225.991, image_00312.png
5833.39, 5584.06, 1800, 226.574, image_00313.png
5826.07, 5577.25, 1800, 227.136, image_00314.png
5818.67, 5570.51, 1800, 227.675, image_00315.png
5811.22, 5563.84, 1800, 228.186, image_00316.png
5803.72, 5557.24, 1800, 228.68, image_00317.png
5796.16, 5550.69, 1800, 229.147, image_00318.png
5788.54, 5544.21, 1800, 229.589, image_00319.png
5780.88, 5537.78, 1800, 230.013, image_00320.png
5773.18, 5531.4, 1800, 230.404, image_00321.png
5765.44, 5525.08, 1800, 230.777, image_00322.png
5757.65, 5518.8, 1800, 231.124, image_00323.png
5749.83, 5512.56, 1800, 231.443, image_00324.png
5741.98, 5506.37, 1800, 231.74, image_00325.png
5734.1, 5500.21, 1800, 232.013, image_00326.png
5726.2, 5494.09, 1800, 232.257, image_00327.png
5718.27, 5488, 1800, 232.471, image_00328.png
5710.32, 5481.93, 1800, 232.662, image_00329.png
5702.35, 5475.89, 1800, 232.822, image_00330.png
5694.37, 5469.86, 1800, 232.955, image_00331.png
5686.38, 5463.85, 1800, 233.057, image_00332.png
5678.38, 5457.85, 1800, 233.124, image_00333.png
5670.38, 5451.85, 1800, 233.165, image_00334.png
5662.37, 5445.86, 1800, 233.163, image_00335.png
5654.37, 5439.86, 1800, 233.131, image_00336.png
5646.38, 5433.85, 1800, 233.056, image_00337.png
5638.4, 5427.82, 1800, 232.944, image_00338.png
5630.43, 5421.78, 1800, 232.789, image_00339.png
5622.49, 5415.7, 1800, 232.585, image_00340.png
5614.57, 5409.59, 1800, 232.334, image_00341.png
5606.69, 5403.44, 1800, 232.026, image_00342.png
5598.84, 5397.24, 1800, 231.668, image_00343.png
5591.04, 5390.99, 1800, 231.238, image_00344.png
5583.3, 5384.66, 1800, 230.746, image_00345.png
5575.61, 5378.26, 1800, 230.175, image_00346.png
5568, 5371.77, 1800, 229.525, image_00347.png
5560.48, 5365.19, 1800, 228.782, image_00348.png
5553.05, 5358.5, 1800, 227.937, image_00349.png
5545.73, 5351.68, 1800, 226.978, image_00350.png
5538.54, 5344.73, 1800, 225.894, image_00351.png
5531.5, 5337.63, 1800, 224.67, image_00352.png
5524.64, 5330.36, 1800, 223.285, image_00353.png
5517.97, 5322.9, 1800, 221.722, image_00354.png
5511.53, 5315.25, 1800, 219.959, image_00355.png
5505.37, 5307.38, 1800, 217.971, image_00356.png
5499.51, 5299.27, 1800, 215.734, image_00357.png
5494, 5290.93, 1800, 213.285, image_00358.png
5488.86, 5282.35, 1800, 210.784, image_00359.png
5484.1, 5273.55, 1800, 208.271, image_00360.png
5479.74, 5264.56, 1800, 205.766, image_00361.png
5475.76, 5255.38, 1800, 203.294, image_00362.png
5472.17, 5246.05, 1800, 200.867, image_00363.png
5468.98, 5236.57, 1800, 198.511, image_00364.png
5466.16, 5226.98, 1800, 196.235, image_00365.png
5463.71, 5217.29, 1800, 194.061, image_00366.png
5461.61, 5207.51, 1800, 192.004, image_00367.png
5459.84, 5197.67, 1800, 190.078, image_00368.png
5458.38, 5187.77, 1800, 188.282, image_00369.png
5457.21, 5177.84, 1800, 186.642, image_00370.png
5456.3, 5167.89, 1800, 185.162, image_00371.png
5455.61, 5157.91, 1800, 183.85, image_00372.png
5455.13, 5147.92, 1800, 182.722, image_00373.png
5454.8, 5137.93, 1800, 181.792, image_00374.png
5454.61, 5127.93, 1800, 181.085, image_00375.png
5454.49, 5117.93, 1800, 180.623, image_00376.png
5454.41, 5107.93, 1800, 180.459, image_00377.png
5454.3, 5097.93, 1800, 180.642, image_00378.png
5454.09, 5087.93, 1800, 181.265, image_00379.png
5453.67, 5077.94, 1800, 182.465, image_00380.png
5452.91, 5067.97, 1800, 184.458, image_00381.png
5451.63, 5058.05, 1800, 187.583, image_00382.png
5449.52, 5048.28, 1800, 192.419, image_00383.png
5446.31, 5038.81, 1800, 199.126, image_00384.png
5441.91, 5029.84, 1800, 206.509, image_00385.png
5436.45, 5021.47, 1800, 213.551, image_00386.png
5430.16, 5013.7, 1800, 219.319, image_00387.png
5423.33, 5006.39, 1800, 223.261, image_00388.png
5416.23, 4999.35, 1800, 225.342, image_00389.png
5409.07, 4992.37, 1800, 225.808, image_00390.png
5401.99, 4985.31, 1800, 225.006, image_00391.png
5395.12, 4978.04, 1800, 223.279, image_00392.png
5388.55, 4970.5, 1800, 220.926, image_00393.png
5382.35, 4962.66, 1800, 218.208, image_00394.png
5376.54, 4954.52, 1800, 215.319, image_00395.png
5371.16, 4946.09, 1800, 212.413, image_00396.png
5366.2, 4937.41, 1800, 209.589, image_00397.png
5361.65, 4928.5, 1800, 206.913, image_00398.png
5357.49, 4919.41, 1800, 204.415, image_00399.png
5353.71, 4910.15, 1800, 202.106, image_00400.png
5350.27, 4900.76, 1800, 199.989, image_00401.png
5347.15, 4891.26, 1800, 198.086, image_00402.png
5344.3, 4881.68, 1800, 196.482, image_00403.png
5341.67, 4872.03, 1800, 195.137, image_00404.png
5339.25, 4862.33, 1800, 193.993, image_00405.png
5336.99, 4852.59, 1800, 192.998, image_00406.png
5334.88, 4842.81, 1800, 192.133, image_00407.png
5332.9, 4833.01, 1800, 191.362, image_00408.png
5331.04, 4823.18, 1800, 190.681, image_00409.png
5329.28, 4813.34, 1800, 190.066, image_00410.png
5327.63, 4803.48, 1800, 189.509, image_00411.png
5326.06, 4793.6, 1800, 189.006, image_00412.png
5324.57, 4783.71, 1800, 188.542, image_00413.png
5323.15, 4773.81, 1800, 188.119, image_00414.png
5321.8, 4763.91, 1800, 187.728, image_00415.png
5320.52, 4753.99, 1800, 187.368, image_00416.png
5319.29, 4744.06, 1800, 187.03, image_00417.png
5318.11, 4734.13, 1800, 186.721, image_00418.png
5316.99, 4724.2, 1800, 186.43, image_00419.png
5315.92, 4714.25, 1800, 186.159, image_00420.png
5314.88, 4704.31, 1800, 185.907, image_00421.png
5313.89, 4694.36, 1800, 185.666, image_00422.png
5312.94, 4684.4, 1800, 185.443, image_00423.png
5312.03, 4674.44, 1800, 185.234, image_00424.png
5311.15, 4664.48, 1800, 185.038, image_00425.png
5310.3, 4654.52, 1800, 184.851, image_00426.png
5309.48, 4644.55, 1800, 184.677, image_00427.png
5308.7, 4634.58, 1800, 184.515, image_00428.png
5307.93, 4624.61, 1800, 184.358, image_00429.png
5307.2, 4614.64, 1800, 184.217, image_00430.png
5306.48, 4604.67, 1800, 184.084, image_00431.png
5305.79, 4594.69, 1800, 183.956, image_00432.png
5305.12, 4584.71, 1800, 183.84, image_00433.png
5304.47, 4574.73, 1800, 183.735, image_00434.png
5303.83, 4564.75, 1800, 183.638, image_00435.png
5303.21, 4554.77, 1800, 183.55, image_00436.png
5302.61, 4544.79, 1800, 183.471, image_00437.png
5302.01, 4534.81, 1800, 183.402, image_00438.png
5301.43, 4524.83, 1800, 183.351, image_00439.png
5300.85, 4514.84, 1800, 183.307, image_00440.png
5300.28, 4504.86, 1800, 183.279, image_00441.png
5299.71, 4494.88, 1800, 183.271, image_00442.png
5299.13, 4484.89, 1800, 183.288, image_00443.png
5298.55, 4474.91, 1800, 183.343, image_00444.png
5297.95, 4464.93, 1800, 183.444, image_00445.png
5297.33, 4454.95, 1800, 183.598, image_00446.png
5296.66, 4444.97, 1800, 183.821, image_00447.png
5295.94, 4434.99, 1800, 184.134, image_00448.png
5295.16, 4425.03, 1800, 184.55, image_00449.png
5294.27, 4415.06, 1800, 185.101, image_00450.png
5293.27, 4405.12, 1800, 185.826, image_00451.png
5292.1, 4395.18, 1800, 186.768, image_00452.png
5290.72, 4385.28, 1800, 187.984, image_00453.png
5289.08, 4375.42, 1800, 189.56, image_00454.png
5287.09, 4365.61, 1800, 191.59, image_00455.png
5284.67, 4355.91, 1800, 194.197, image_00456.png
5281.7, 4346.37, 1800, 197.514, image_00457.png
5278.05, 4337.06, 1800, 201.651, image_00458.png
5273.62, 4328.1, 1800, 206.646, image_00459.png
5268.32, 4319.62, 1800, 212.371, image_00460.png
5262.15, 4311.75, 1800, 218.483, image_00461.png
5255.19, 4304.57, 1800, 224.505, image_00462.png
5247.58, 4298.1, 1800, 229.992, image_00463.png
5239.47, 4292.25, 1800, 234.472, image_00464.png
5231.03, 4286.89, 1800, 237.777, image_00465.png
5222.37, 4281.89, 1800, 240.164, image_00466.png
5213.56, 4277.15, 1800, 241.83, image_00467.png
5204.66, 4272.59, 1800, 242.917, image_00468.png
5195.72, 4268.12, 1800, 243.518, image_00469.png
5186.75, 4263.69, 1800, 243.688, image_00470.png
5177.8, 4259.22, 1800, 243.465, image_00471.png
5168.9, 4254.67, 1800, 242.852, image_00472.png
5160.08, 4249.96, 1800, 241.853, image_00473.png
5151.38, 4245.04, 1800, 240.437, image_00474.png
5142.83, 4239.84, 1800, 238.571, image_00475.png
5134.51, 4234.3, 1800, 236.199, image_00476.png
5126.48, 4228.35, 1800, 233.251, image_00477.png
5118.83, 4221.9, 1800, 229.657, image_00478.png
5111.68, 4214.91, 1800, 225.336, image_00479.png
5105.18, 4207.32, 1800, 220.254, image_00480.png
5099.48, 4199.11, 1800, 214.42, image_00481.png
5094.69, 4190.33, 1800, 208.229, image_00482.png
5090.81, 4181.12, 1800, 202.503, image_00483.png
5087.76, 4171.6, 1800, 197.413, image_00484.png
5085.47, 4161.86, 1800, 192.975, image_00485.png
5083.84, 4152, 1800, 189.129, image_00486.png
5082.8, 4142.05, 1800, 185.819, image_00487.png
5082.25, 4132.07, 1800, 182.966, image_00488.png
5082.13, 4122.07, 1800, 180.505, image_00489.png
5082.39, 4112.07, 1800, 178.377, image_00490.png
5082.98, 4102.09, 1800, 176.536, image_00491.png
5083.84, 4092.13, 1800, 174.94, image_00492.png
5084.95, 4082.19, 1800, 173.553, image_00493.png
5086.27, 4072.28, 1800, 172.353, image_00494.png
5087.77, 4062.39, 1800, 171.315, image_00495.png
5089.42, 4052.53, 1800, 170.425, image_00496.png
5091.21, 4042.69, 1800, 169.667, image_00497.png
5093.1, 4032.87, 1800, 169.038, image_00498.png
5095.09, 4023.07, 1800, 168.529, image_00499.png
5097.14, 4013.28, 1800, 168.133, image_00500.png
5099.24, 4003.51, 1800, 167.853, image_00501.png
5101.37, 3993.74, 1800, 167.688, image_00502.png
5103.52, 3983.97, 1800, 167.563, image_00503.png
5105.7, 3974.21, 1800, 167.421, image_00504.png
5107.9, 3964.46, 1800, 167.274, image_00505.png
5110.13, 3954.71, 1800, 167.118, image_00506.png
5112.38, 3944.96, 1800, 166.949, image_00507.png
5114.67, 3935.23, 1800, 166.776, image_00508.png
5116.99, 3925.5, 1800, 166.593, image_00509.png
5119.33, 3915.78, 1800, 166.405, image_00510.png
5121.72, 3906.07, 1800, 166.213, image_00511.png
5124.13, 3896.36, 1800, 166.017, image_00512.png
5126.58, 3886.67, 1800, 165.819, image_00513.png
5129.06, 3876.98, 1800, 165.619, image_00514.png
5131.57, 3867.3, 1800, 165.421, image_00515.png
5134.12, 3857.63, 1800, 165.225, image_00516.png
