X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6243.38, 7279.09, 1800, 197.298, image_00130.png
6240.47, 7269.52, 1800, 196.939, image_00131.png
6237.6, 7259.94, 1800, 196.644, image_00132.png
6234.78, 7250.35, 1800, 196.413, image_00133.png
6231.98, 7240.75, 1800, 196.238, image_00134.png
6229.2, 7231.14, 1800, 196.125, image_00135.png
6226.44, 7221.53, 1800, 196.065, image_00136.png
6223.67, 7211.92, 1800, 196.055, image_00137.png
6220.9, 7202.32, 1800, 196.097, image_00138.png
6218.11, 7192.71, 1800, 196.18, image_00139.png
6215.3, 7183.11, 1800, 196.307, image_00140.png
6212.47, 7173.52, 1800, 196.473, image_00141.png
6209.6, 7163.95, 1800, 196.679, image_00142.png
6206.69, 7154.38, 1800, 196.914, image_00143.png
6203.74, 7144.82, 1800, 197.182, image_00144.png
6200.73, 7135.29, 1800, 197.48, image_00145.png
6197.68, 7125.76, 1800, 197.801, image_00146.png
6194.56, 7116.26, 1800, 198.148, image_00147.png
6191.39, 7106.78, 1800, 198.514, image_00148.png
6188.15, 7097.32, 1800, 198.902, image_00149.png
6184.85, 7087.88, 1800, 199.304, image_00150.png
6181.47, 7078.47, 1800, 199.721, image_00151.png
6178.03, 7069.08, 1800, 200.153, image_00152.png
6174.51, 7059.72, 1800, 200.597, image_00153.png
6170.92, 7050.38, 1800, 201.048, image_00154.png
6167.26, 7041.08, 1800, 201.507, image_00155.png
6163.52, 7031.8, 1800, 201.972, image_00156.png
6159.7, 7022.56, 1800, 202.448, image_00157.png
6155.81, 7013.35, 1800, 202.922, image_00158.png
6151.83, 7004.17, 1800, 203.403, image_00159.png
6147.79, 6995.03, 1800, 203.88, image_00160.png
6143.67, 6985.92, 1800, 204.33, image_00161.png
6139.49, 6976.83, 1800, 204.727, image_00162.png
6135.25, 6967.77, 1800, 205.075, image_00163.png
6130.96, 6958.74, 1800, 205.383, image_00164.png
6126.64, 6949.72, 1800, 205.644, image_00165.png
6122.27, 6940.73, 1800, 205.871, image_00166.png
6117.88, 6931.74, 1800, 206.062, image_00167.png
6113.46, 6922.77, 1800, 206.216, image_00168.png
6109.03, 6913.81, 1800, 206.339, image_00169.png
6104.58, 6904.85, 1800, 206.431, image_00170.png
6100.12, 6895.9, 1800, 206.489, image_00171.png
6095.65, 6886.96, 1800, 206.522, image_00172.png
6091.19, 6878.01, 1800, 206.524, image_00173.png
6086.72, 6869.06, 1800, 206.494, image_00174.png
6082.27, 6860.1, 1800, 206.436, image_00175.png
6077.83, 6851.14, 1800, 206.345, image_00176.png
6073.41, 6842.17, 1800, 206.227, image_00177.png
6069.02, 6833.19, 1800, 206.074, image_00178.png
6064.65, 6824.19, 1800, 205.89, image_00179.png
6060.32, 6815.18, 1800, 205.668, image_00180.png
6056.03, 6806.15, 1800, 205.409, image_00181.png
6051.78, 6797.1, 1800, 205.114, image_00182.png
6047.59, 6788.02, 1800, 204.775, image_00183.png
6043.46, 6778.91, 1800, 204.389, image_00184.png
6039.4, 6769.77, 1800, 203.952, image_00185.png
6035.42, 6760.6, 1800, 203.463, image_00186.png
6031.52, 6751.39, 1800, 202.913, image_00187.png
6027.73, 6742.14, 1800, 202.289, image_00188.png
6024.04, 6732.84, 1800, 201.593, image_00189.png
6020.49, 6723.49, 1800, 200.808, image_00190.png
6017.08, 6714.09, 1800, 199.921, image_00191.png
6013.83, 6704.63, 1800, 198.92, image_00192.png
6010.77, 6695.11, 1800, 197.786, image_00193.png
6007.93, 6685.53, 1800, 196.488, image_00194.png
6005.33, 6675.87, 1800, 195.001, image_00195.png
6003.03, 6666.14, 1800, 193.29, image_00196.png
6001.06, 6656.33, 1800, 191.297, image_00197.png
5999.49, 6646.46, 1800, 188.972, image_00198.png
5998.38, 6636.52, 1800, 186.359, image_00199.png
5997.74, 6626.54, 1800, 183.603, image_00200.png
5997.59, 6616.54, 1800, 180.76, image_00201.png
5997.95, 6606.55, 1800, 177.879, image_00202.png
5998.8, 6596.59, 1800, 175.026, image_00203.png
6000.14, 6586.68, 1800, 172.272, image_00204.png
6001.92, 6576.84, 1800, 169.693, image_00205.png
6004.1, 6567.08, 1800, 167.353, image_00206.png
6006.63, 6557.4, 1800, 165.306, image_00207.png
6009.44, 6547.81, 1800, 163.595, image_00208.png
6012.49, 6538.28, 1800, 162.242, image_00209.png
6015.7, 6528.81, 1800, 161.257, image_00210.png
6019.01, 6519.37, 1800, 160.643, image_00211.png
6022.37, 6509.95, 1800, 160.38, image_00212.png
6025.71, 6500.53, 1800, 160.454, image_00213.png
6028.99, 6491.09, 1800, 160.841, image_00214.png
6032.17, 6481.6, 1800, 161.506, image_00215.png
6035.19, 6472.07, 1800, 162.428, image_00216.png
6038.03, 6462.48, 1800, 163.566, image_00217.png
6040.64, 6452.83, 1800, 164.889, image_00218.png
6043, 6443.11, 1800, 166.363, image_00219.png
6045.1, 6433.33, 1800, 167.95, image_00220.png
6046.91, 6423.5, 1800, 169.623, image_00221.png
6048.42, 6413.61, 1800, 171.348, image_00222.png
6049.63, 6403.69, 1800, 173.104, image_00223.png
6050.53, 6393.73, 1800, 174.846, image_00224.png
6051.16, 6383.75, 1800, 176.464, image_00225.png
6051.53, 6373.75, 1800, 177.899, image_00226.png
6051.68, 6363.76, 1800, 179.172, image_00227.png
6051.63, 6353.76, 1800, 180.314, image_00228.png
6051.4, 6343.76, 1800, 181.341, image_00229.png
6051.01, 6333.77, 1800, 182.262, image_00230.png
6050.47, 6323.78, 1800, 183.1, image_00231.png
6049.8, 6313.8, 1800, 183.855, image_00232.png
6049.02, 6303.83, 1800, 184.54, image_00233.png
6048.12, 6293.87, 1800, 185.169, image_00234.png
6047.12, 6283.92, 1800, 185.741, image_00235.png
6046.03, 6273.98, 1800, 186.259, image_00236.png
6044.86, 6264.05, 1800, 186.738, image_00237.png
6043.61, 6254.13, 1800, 187.173, image_00238.png
6042.3, 6244.22, 1800, 187.572, image_00239.png
6040.92, 6234.31, 1800, 187.937, image_00240.png
6039.48, 6224.42, 1800, 188.265, image_00241.png
6037.99, 6214.53, 1800, 188.57, image_00242.png
6036.46, 6204.65, 1800, 188.845, image_00243.png
6034.88, 6194.77, 1800, 189.095, image_00244.png
6033.26, 6184.9, 1800, 189.322, image_00245.png
6031.61, 6175.04, 1800, 189.521, image_00246.png
6029.92, 6165.19, 1800, 189.704, image_00247.png
6028.21, 6155.33, 1800, 189.862, image_00248.png
6026.47, 6145.48, 1800, 190.005, image_00249.png
6024.72, 6135.64, 1800, 190.122, image_00250.png
6022.94, 6125.8, 1800, 190.228, image_00251.png
6021.15, 6115.96, 1800, 190.309, image_00252.png
6019.35, 6106.12, 1800, 190.377, image_00253.png
6017.54, 6096.29, 1800, 190.427, image_00254.png
6015.73, 6086.46, 1800, 190.458, image_00255.png
6013.91, 6076.62, 1800, 190.472, image_00256.png
6012.09, 6066.79, 1800, 190.471, image_00257.png
6010.28, 6056.95, 1800, 190.451, image_00258.png
6008.47, 6047.12, 1800, 190.411, image_00259.png
6006.67, 6037.28, 1800, 190.36, image_00260.png
6004.89, 6027.44, 1800, 190.286, image_00261.png
6003.12, 6017.6, 1800, 190.197, image_00262.png
6001.36, 6007.76, 1800, 190.085, image_00263.png
5999.63, 5997.91, 1800, 189.956, image_00264.png
5997.93, 5988.05, 1800, 189.819, image_00265.png
5996.24, 5978.2, 1800, 189.707, image_00266.png
5994.57, 5968.34, 1800, 189.617, image_00267.png
5992.91, 5958.48, 1800, 189.557, image_00268.png
5991.26, 5948.61, 1800, 189.522, image_00269.png
5989.6, 5938.75, 1800, 189.512, image_00270.png
5987.95, 5928.89, 1800, 189.54, image_00271.png
5986.28, 5919.03, 1800, 189.59, image_00272.png
5984.6, 5909.17, 1800, 189.677, image_00273.png
5982.9, 5899.32, 1800, 189.794, image_00274.png
5981.17, 5889.47, 1800, 189.949, image_00275.png
5979.41, 5879.62, 1800, 190.137, image_00276.png
5977.62, 5869.79, 1800, 190.368, image_00277.png
5975.77, 5859.96, 1800, 190.634, image_00278.png
5973.87, 5850.14, 1800, 190.949, image_00279.png
5971.92, 5840.33, 1800, 191.304, image_00280.png
5969.89, 5830.54, 1800, 191.711, image_00281.png
5967.78, 5820.76, 1800, 192.169, image_00282.png
5965.59, 5811.01, 1800, 192.681, image_00283.png
5963.3, 5801.27, 1800, 193.25, image_00284.png
5960.91, 5791.56, 1800, 193.885, image_00285.png
5958.39, 5781.89, 1800, 194.586, image_00286.png
5955.75, 5772.24, 1800, 195.358, image_00287.png
5952.96, 5762.64, 1800, 196.209, image_00288.png
5950.02, 5753.08, 1800, 197.138, image_00289.png
5946.91, 5743.58, 1800, 198.164, image_00290.png
5943.62, 5734.13, 1800, 199.278, image_00291.png
5940.12, 5724.76, 1800, 200.498, image_00292.png
5936.41, 5715.48, 1800, 201.826, image_00293.png
5932.47, 5706.29, 1800, 203.267, image_00294.png
5928.28, 5697.21, 1800, 204.834, image_00295.png
5923.83, 5688.26, 1800, 206.528, image_00296.png
5919.09, 5679.45, 1800, 208.355, image_00297.png
5914.05, 5670.81, 1800, 210.316, image_00298.png
5908.7, 5662.36, 1800, 212.418, image_00299.png
5903.03, 5654.13, 1800, 214.659, image_00300.png
5897.02, 5646.13, 1800, 217.022, image_00301.png
5890.69, 5638.39, 1800, 219.373, image_00302.png
5884.07, 5630.9, 1800, 221.561, image_00303.png
5877.18, 5623.65, 1800, 223.563, image_00304.png
5870.08, 5616.61, 1800, 225.355, image_00305.png
5862.78, 5609.78, 1800, 226.934, image_00306.png
5855.32, 5603.12, 1800, 228.297, image_00307.png
5847.73, 5596.61, 1800, 229.445, image_00308.png
5840.03, 5590.23, 1800, 230.376, image_00309.png
5832.25, 5583.94, 1800, 231.107, image_00310.png
5824.41, 5577.73, 1800, 231.643, image_00311.png
5816.53, 5571.58, 1800, 231.997, image_00312.png
5808.63, 5565.44, 1800, 232.174, image_00313.png
5800.73, 5559.31, 1800, 232.195, image_00314.png
5792.85, 5553.16, 1800, 232.061, image_00315.png
5784.99, 5546.98, 1800, 231.789, image_00316.png
5777.17, 5540.74, 1800, 231.389, image_00317.png
5769.41, 5534.43, 1800, 230.873, image_00318.png
5761.72, 5528.04, 1800, 230.245, image_00319.png
5754.11, 5521.56, 1800, 229.519, image_00320.png
5746.59, 5514.96, 1800, 228.707, image_00321.png
5739.18, 5508.25, 1800, 227.818, image_00322.png
5731.88, 5501.42, 1800, 226.86, image_00323.png
5724.7, 5494.46, 1800, 225.84, image_00324.png
5717.65, 5487.36, 1800, 224.768, image_00325.png
5710.74, 5480.13, 1800, 223.658, image_00326.png
5703.98, 5472.77, 1800, 222.515, image_00327.png
5697.37, 5465.27, 1800, 221.343, image_00328.png
5690.91, 5457.63, 1800, 220.155, image_00329.png
5684.62, 5449.86, 1800, 218.949, image_00330.png
5678.49, 5441.96, 1800, 217.748, image_00331.png
5672.53, 5433.93, 1800, 216.537, image_00332.png
5666.74, 5425.77, 1800, 215.339, image_00333.png
5661.11, 5417.5, 1800, 214.149, image_00334.png
5655.66, 5409.12, 1800, 212.973, image_00335.png
5650.39, 5400.63, 1800, 211.813, image_00336.png
5645.27, 5392.03, 1800, 210.685, image_00337.png
5640.32, 5383.34, 1800, 209.636, image_00338.png
5635.52, 5374.57, 1800, 208.663, image_00339.png
5630.86, 5365.73, 1800, 207.762, image_00340.png
5626.32, 5356.81, 1800, 206.921, image_00341.png
5621.91, 5347.84, 1800, 206.133, image_00342.png
5617.62, 5338.81, 1800, 205.397, image_00343.png
5613.43, 5329.73, 1800, 204.703, image_00344.png
5609.35, 5320.6, 1800, 204.044, image_00345.png
5605.37, 5311.42, 1800, 203.423, image_00346.png
5601.49, 5302.21, 1800, 202.833, image_00347.png
5597.7, 5292.96, 1800, 202.271, image_00348.png
5593.99, 5283.67, 1800, 201.737, image_00349.png
5590.36, 5274.35, 1800, 201.223, image_00350.png
5586.82, 5265, 1800, 200.728, image_00351.png
5583.35, 5255.62, 1800, 200.259, image_00352.png
5579.96, 5246.21, 1800, 199.802, image_00353.png
5576.64, 5236.78, 1800, 199.363, image_00354.png
5573.39, 5227.32, 1800, 198.94, image_00355.png
5570.21, 5217.84, 1800, 198.526, image_00356.png
5567.1, 5208.34, 1800, 198.126, image_00357.png
5564.05, 5198.81, 1800, 197.736, image_00358.png
5561.06, 5189.27, 1800, 197.357, image_00359.png
5558.14, 5179.71, 1800, 196.987, image_00360.png
5555.28, 5170.12, 1800, 196.624, image_00361.png
5552.47, 5160.53, 1800, 196.266, image_00362.png
5549.73, 5150.91, 1800, 195.918, image_00363.png
5547.04, 5141.28, 1800, 195.574, image_00364.png
5544.41, 5131.63, 1800, 195.234, image_00365.png
5541.83, 5121.97, 1800, 194.896, image_00366.png
5539.32, 5112.29, 1800, 194.563, image_00367.png
5536.86, 5102.6, 1800, 194.233, image_00368.png
5534.45, 5092.89, 1800, 193.902, image_00369.png
5532.1, 5083.17, 1800, 193.573, image_00370.png
5529.81, 5073.44, 1800, 193.241, image_00371.png
5527.57, 5063.69, 1800, 192.913, image_00372.png
5525.39, 5053.93, 1800, 192.578, image_00373.png
5523.26, 5044.16, 1800, 192.243, image_00374.png
5521.2, 5034.37, 1800, 191.901, image_00375.png
5519.19, 5024.58, 1800, 191.555, image_00376.png
5517.25, 5014.77, 1800, 191.202, image_00377.png
5515.36, 5004.95, 1800, 190.839, image_00378.png
5513.54, 4995.12, 1800, 190.468, image_00379.png
5511.79, 4985.27, 1800, 190.082, image_00380.png
5510.1, 4975.41, 1800, 189.682, image_00381.png
5508.49, 4965.54, 1800, 189.263, image_00382.png
5506.95, 4955.66, 1800, 188.824, image_00383.png
5505.49, 4945.77, 1800, 188.356, image_00384.png
5504.12, 4935.86, 1800, 187.86, image_00385.png
5502.84, 4925.95, 1800, 187.321, image_00386.png
5501.66, 4916.02, 1800, 186.738, image_00387.png
5500.59, 4906.07, 1800, 186.093, image_00388.png
5499.65, 4896.12, 1800, 185.371, image_00389.png
5498.85, 4886.15, 1800, 184.563, image_00390.png
5498.2, 4876.17, 1800, 183.652, image_00391.png
5497.73, 4866.18, 1800, 182.639, image_00392.png
5497.46, 4856.19, 1800, 181.5, image_00393.png
5497.41, 4846.19, 1800, 180.221, image_00394.png
5497.6, 4836.19, 1800, 178.787, image_00395.png
5498.08, 4826.2, 1800, 177.188, image_00396.png
5498.86, 4816.23, 1800, 175.417, image_00397.png
5499.98, 4806.29, 1800, 173.484, image_00398.png
5501.45, 4796.4, 1800, 171.404, image_00399.png
5503.3, 4786.58, 1800, 169.225, image_00400.png
5505.52, 4776.83, 1800, 167.03, image_00401.png
5508.1, 4767.17, 1800, 164.91, image_00402.png
5511.01, 4757.6, 1800, 162.97, image_00403.png
5514.2, 4748.12, 1800, 161.324, image_00404.png
5517.6, 4738.72, 1800, 160.043, image_00405.png
5521.15, 4729.37, 1800, 159.164, image_00406.png
5524.78, 4720.05, 1800, 158.684, image_00407.png
5528.43, 4710.74, 1800, 158.571, image_00408.png
5532.06, 4701.42, 1800, 158.763, image_00409.png
5535.61, 4692.07, 1800, 159.196, image_00410.png
5539.07, 4682.69, 1800, 159.811, image_00411.png
5542.41, 4673.26, 1800, 160.547, image_00412.png
5545.61, 4663.79, 1800, 161.363, image_00413.png
5548.67, 4654.27, 1800, 162.215, image_00414.png
5551.59, 4644.71, 1800, 163.082, image_00415.png
5554.38, 4635.11, 1800, 163.852, image_00416.png
5557.06, 4625.47, 1800, 164.493, image_00417.png
5559.65, 4615.81, 1800, 165.027, image_00418.png
5562.16, 4606.13, 1800, 165.477, image_00419.png
5564.61, 4596.44, 1800, 165.857, image_00420.png
5567, 4586.73, 1800, 166.181, image_00421.png
5569.35, 4577.01, 1800, 166.452, image_00422.png
5571.65, 4567.28, 1800, 166.683, image_00423.png
5573.92, 4557.54, 1800, 166.877, image_00424.png
5576.17, 4547.79, 1800, 167.038, image_00425.png
5578.39, 4538.04, 1800, 167.17, image_00426.png
5580.59, 4528.29, 1800, 167.277, image_00427.png
5582.78, 4518.53, 1800, 167.357, image_00428.png
5584.96, 4508.77, 1800, 167.416, image_00429.png
5587.14, 4499.01, 1800, 167.457, image_00430.png
5589.3, 4489.25, 1800, 167.48, image_00431.png
5591.47, 4479.49, 1800, 167.479, image_00432.png
5593.64, 4469.72, 1800, 167.465, image_00433.png
5595.82, 4459.96, 1800, 167.432, image_00434.png
5598, 4450.2, 1800, 167.384, image_00435.png
5600.2, 4440.45, 1800, 167.319, image_00436.png
5602.4, 4430.7, 1800, 167.241, image_00437.png
5604.63, 4420.95, 1800, 167.144, image_00438.png
5606.87, 4411.2, 1800, 167.032, image_00439.png
5609.13, 4401.46, 1800, 166.905, image_00440.png
5611.42, 4391.73, 1800, 166.762, image_00441.png
5613.74, 4382, 1800, 166.598, image_00442.png
5616.08, 4372.28, 1800, 166.422, image_00443.png
5618.46, 4362.56, 1800, 166.225, image_00444.png
5620.88, 4352.86, 1800, 166.01, image_00445.png
5623.33, 4343.17, 1800, 165.776, image_00446.png
5625.83, 4333.48, 1800, 165.522, image_00447.png
5628.37, 4323.81, 1800, 165.24, image_00448.png
5630.97, 4314.15, 1800, 164.939, image_00449.png
5633.62, 4304.51, 1800, 164.612, image_00450.png
5636.33, 4294.89, 1800, 164.254, image_00451.png
5639.1, 4285.28, 1800, 163.866, image_00452.png
5641.95, 4275.69, 1800, 163.446, image_00453.png
5644.87, 4266.13, 1800, 162.99, image_00454.png
5647.87, 4256.59, 1800, 162.491, image_00455.png
5650.96, 4247.08, 1800, 161.949, image_00456.png
5654.15, 4237.6, 1800, 161.382, image_00457.png
5657.43, 4228.15, 1800, 160.833, image_00458.png
5660.79, 4218.74, 1800, 160.305, image_00459.png
5664.24, 4209.35, 1800, 159.807, image_00460.png
5667.76, 4199.99, 1800, 159.333, image_00461.png
5671.36, 4190.66, 1800, 158.894, image_00462.png
5675.02, 4181.35, 1800, 158.491, image_00463.png
5678.74, 4172.07, 1800, 158.129, image_00464.png
5682.51, 4162.81, 1800, 157.808, image_00465.png
5686.33, 4153.57, 1800, 157.542, image_00466.png
5690.18, 4144.34, 1800, 157.329, image_00467.png
5694.06, 4135.12, 1800, 157.175, image_00468.png
5697.95, 4125.91, 1800, 157.087, image_00469.png
5701.85, 4116.7, 1800, 157.074, image_00470.png
5705.73, 4107.49, 1800, 157.144, image_00471.png
5709.59, 4098.26, 1800, 157.299, image_00472.png
5713.42, 4089.02, 1800, 157.552, image_00473.png
5717.18, 4079.76, 1800, 157.912, image_00474.png
5720.87, 4070.46, 1800, 158.387, image_00475.png
5724.46, 4061.13, 1800, 158.987, image_00476.png
5727.94, 4051.75, 1800, 159.725, image_00477.png
5731.27, 4042.32, 1800, 160.61, image_00478.png
5734.43, 4032.83, 1800, 161.652, image_00479.png
5737.39, 4023.28, 1800, 162.864, image_00480.png
5740.12, 4013.66, 1800, 164.251, image_00481.png
5742.59, 4003.97, 1800, 165.825, image_00482.png
5744.76, 3994.21, 1800, 167.579, image_00483.png
5746.6, 3984.38, 1800, 169.524, image_00484.png
5748.08, 3974.49, 1800, 171.649, image_00485.png
5749.16, 3964.55, 1800, 173.938, image_00486.png
5749.83, 3954.58, 1800, 176.372, image_00487.png
5750.05, 3944.58, 1800, 178.924, image_00488.png
5749.83, 3934.58, 1800, 181.434, image_00489.png
5749.2, 3924.6, 1800, 183.8, image_00490.png
5748.18, 3914.66, 1800, 186.01, image_00491.png
5746.8, 3904.75, 1800, 188.059, image_00492.png
5745.1, 3894.9, 1800, 189.953, image_00493.png
5743.1, 3885.1, 1800, 191.684, image_00494.png
5740.82, 3875.36, 1800, 193.271, image_00495.png
5738.3, 3865.69, 1800, 194.71, image_00496.png
5735.56, 3856.07, 1800, 196.012, image_00497.png
5732.62, 3846.51, 1800, 197.19, image_00498.png
5729.5, 3837.01, 1800, 198.244, image_00499.png
5726.22, 3827.56, 1800, 199.192, image_00500.png
5722.81, 3818.17, 1800, 200.036, image_00501.png
5719.27, 3808.81, 1800, 200.78, image_00502.png
5715.62, 3799.5, 1800, 201.437, image_00503.png
5711.88, 3790.23, 1800, 202.014, image_00504.png
5708.06, 3780.99, 1800, 202.511, image_00505.png
5704.16, 3771.78, 1800, 202.94, image_00506.png
5700.21, 3762.59, 1800, 203.301, image_00507.png
5696.21, 3753.42, 1800, 203.601, image_00508.png
5692.17, 3744.28, 1800, 203.84, image_00509.png
5688.1, 3735.14, 1800, 204.025, image_00510.png
5684.01, 3726.02, 1800, 204.162, image_00511.png
5679.91, 3716.9, 1800, 204.251, image_00512.png
5675.79, 3707.78, 1800, 204.294, image_00513.png
5671.68, 3698.67, 1800, 204.294, image_00514.png
5667.57, 3689.55, 1800, 204.253, image_00515.png
