RUNNING ON: cuda
Beginning training
C:\Users\harry\anaconda3\envs\ML38\lib\site-packages\torch\nn\modules\module.py:795: UserWarning: Using a non-full backward hook when the forward contains multiple autograd Nodes is deprecated and will be removed in future versions. This hook will be missing some grad_input. Please use register_full_backward_hook to get the documented behavior.
  warnings.warn("Using a non-full backward hook when the forward contains multiple autograd Nodes "
Epoch 01: | Train Loss: 0.67063 | Val Loss: 0.67065 | Train Acc: 63.792 | Val Acc: 66.581
Epoch 31: | Train Loss: 0.63863 | Val Loss: 0.63716 | Train Acc: 66.500 | Val Acc: 66.581
Epoch 32: | Train Loss: 0.63904 | Val Loss: 0.63716 | Train Acc: 66.354 | Val Acc: 66.581
Epoch 33: | Train Loss: 0.63804 | Val Loss: 0.63711 | Train Acc: 66.333 | Val Acc: 66.581
Epoch 34: | Train Loss: 0.63785 | Val Loss: 0.63716 | Train Acc: 66.479 | Val Acc: 66.581
Epoch 35: | Train Loss: 0.63753 | Val Loss: 0.63711 | Train Acc: 66.646 | Val Acc: 66.581
Epoch 36: | Train Loss: 0.63789 | Val Loss: 0.63713 | Train Acc: 66.521 | Val Acc: 66.581
Epoch 37: | Train Loss: 0.63850 | Val Loss: 0.63719 | Train Acc: 66.438 | Val Acc: 66.581
Epoch 38: | Train Loss: 0.63784 | Val Loss: 0.63713 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 39: | Train Loss: 0.63788 | Val Loss: 0.63715 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 40: | Train Loss: 0.63736 | Val Loss: 0.63714 | Train Acc: 66.583 | Val Acc: 66.581
Epoch 41: | Train Loss: 0.63867 | Val Loss: 0.63715 | Train Acc: 66.375 | Val Acc: 66.581
Epoch 42: | Train Loss: 0.63843 | Val Loss: 0.63712 | Train Acc: 66.354 | Val Acc: 66.581
Epoch 43: | Train Loss: 0.63637 | Val Loss: 0.63715 | Train Acc: 66.688 | Val Acc: 66.581
Epoch 44: | Train Loss: 0.63756 | Val Loss: 0.63713 | Train Acc: 66.542 | Val Acc: 66.581
Epoch 45: | Train Loss: 0.63731 | Val Loss: 0.63713 | Train Acc: 66.583 | Val Acc: 66.581
Epoch 46: | Train Loss: 0.63838 | Val Loss: 0.63711 | Train Acc: 66.417 | Val Acc: 66.581
Epoch 47: | Train Loss: 0.63859 | Val Loss: 0.63713 | Train Acc: 66.396 | Val Acc: 66.581
Epoch 48: | Train Loss: 0.63841 | Val Loss: 0.63720 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 49: | Train Loss: 0.63808 | Val Loss: 0.63715 | Train Acc: 66.458 | Val Acc: 66.581
Epoch 50: | Train Loss: 0.63718 | Val Loss: 0.63711 | Train Acc: 66.438 | Val Acc: 66.581
Finished Training
