X [mm], Y [mm], Z [mm], Heading [degrees], Filename
5438.85, 5158.07, 1800, 193.151, image_00379.png
5436.72, 5148.3, 1800, 192.275, image_00380.png
5434.73, 5138.5, 1800, 191.474, image_00381.png
5432.86, 5128.67, 1800, 190.744, image_00382.png
5431.1, 5118.83, 1800, 190.08, image_00383.png
5429.45, 5108.97, 1800, 189.484, image_00384.png
5427.89, 5099.09, 1800, 188.953, image_00385.png
5426.41, 5089.2, 1800, 188.479, image_00386.png
5425.01, 5079.3, 1800, 188.07, image_00387.png
5423.66, 5069.39, 1800, 187.719, image_00388.png
5422.37, 5059.47, 1800, 187.426, image_00389.png
5421.11, 5049.55, 1800, 187.19, image_00390.png
5419.89, 5039.63, 1800, 187.01, image_00391.png
5418.69, 5029.7, 1800, 186.89, image_00392.png
5417.5, 5019.77, 1800, 186.823, image_00393.png
5416.31, 5009.84, 1800, 186.817, image_00394.png
5415.12, 4999.91, 1800, 186.869, image_00395.png
5413.9, 4989.99, 1800, 186.979, image_00396.png
5412.66, 4980.06, 1800, 187.152, image_00397.png
5411.38, 4970.15, 1800, 187.39, image_00398.png
5410.04, 4960.24, 1800, 187.695, image_00399.png
5408.64, 4950.34, 1800, 188.066, image_00400.png
5407.16, 4940.45, 1800, 188.512, image_00401.png
5405.6, 4930.57, 1800, 189.037, image_00402.png
5403.93, 4920.71, 1800, 189.643, image_00403.png
5402.14, 4910.87, 1800, 190.337, image_00404.png
5400.21, 4901.06, 1800, 191.125, image_00405.png
5398.14, 4891.27, 1800, 191.991, image_00406.png
5395.93, 4881.52, 1800, 192.818, image_00407.png
5393.59, 4871.8, 1800, 193.575, image_00408.png
5391.13, 4862.11, 1800, 194.241, image_00409.png
5388.58, 4852.44, 1800, 194.824, image_00410.png
5385.94, 4842.79, 1800, 195.31, image_00411.png
5383.24, 4833.16, 1800, 195.689, image_00412.png
5380.49, 4823.55, 1800, 195.966, image_00413.png
5377.72, 4813.94, 1800, 196.127, image_00414.png
5374.93, 4804.34, 1800, 196.165, image_00415.png
5372.16, 4794.73, 1800, 196.072, image_00416.png
5369.43, 4785.11, 1800, 195.851, image_00417.png
5366.76, 4775.47, 1800, 195.483, image_00418.png
5364.17, 4765.81, 1800, 194.969, image_00419.png
5361.7, 4756.12, 1800, 194.295, image_00420.png
5359.36, 4746.4, 1800, 193.463, image_00421.png
5357.2, 4736.64, 1800, 192.461, image_00422.png
5355.23, 4726.83, 1800, 191.286, image_00423.png
5353.49, 4716.99, 1800, 189.941, image_00424.png
5352.02, 4707.1, 1800, 188.42, image_00425.png
5350.83, 4697.17, 1800, 186.723, image_00426.png
5349.97, 4687.2, 1800, 184.865, image_00427.png
5349.45, 4677.22, 1800, 182.853, image_00428.png
5349.31, 4667.22, 1800, 180.702, image_00429.png
5349.57, 4657.22, 1800, 178.432, image_00430.png
5350.23, 4647.24, 1800, 176.071, image_00431.png
5351.29, 4637.3, 1800, 173.813, image_00432.png
5352.68, 4627.4, 1800, 171.921, image_00433.png
5354.34, 4617.54, 1800, 170.392, image_00434.png
5356.2, 4607.71, 1800, 169.206, image_00435.png
5358.22, 4597.92, 1800, 168.334, image_00436.png
5360.33, 4588.14, 1800, 167.766, image_00437.png
5362.5, 4578.38, 1800, 167.485, image_00438.png
5364.67, 4568.62, 1800, 167.481, image_00439.png
5366.79, 4558.85, 1800, 167.755, image_00440.png
5368.82, 4549.05, 1800, 168.306, image_00441.png
5370.71, 4539.24, 1800, 169.138, image_00442.png
5372.41, 4529.38, 1800, 170.265, image_00443.png
5373.87, 4519.49, 1800, 171.693, image_00444.png
5375.03, 4509.56, 1800, 173.44, image_00445.png
5375.82, 4499.59, 1800, 175.52, image_00446.png
5376.2, 4489.59, 1800, 177.95, image_00447.png
5376.1, 4479.6, 1800, 180.727, image_00448.png
5375.45, 4469.62, 1800, 183.852, image_00449.png
5374.21, 4459.7, 1800, 187.309, image_00450.png
5372.32, 4449.88, 1800, 191.057, image_00451.png
5369.76, 4440.21, 1800, 195.033, image_00452.png
5366.52, 4430.75, 1800, 199.162, image_00453.png
5362.59, 4421.56, 1800, 203.35, image_00454.png
5358, 4412.68, 1800, 207.502, image_00455.png
5352.8, 4404.14, 1800, 211.539, image_00456.png
5347.04, 4395.96, 1800, 215.373, image_00457.png
5340.8, 4388.15, 1800, 218.743, image_00458.png
5334.19, 4380.65, 1800, 221.535, image_00459.png
5327.28, 4373.42, 1800, 223.837, image_00460.png
5320.13, 4366.43, 1800, 225.748, image_00461.png
5312.78, 4359.64, 1800, 227.326, image_00462.png
5305.29, 4353.03, 1800, 228.635, image_00463.png
5297.66, 4346.55, 1800, 229.71, image_00464.png
5289.94, 4340.2, 1800, 230.59, image_00465.png
5282.14, 4333.94, 1800, 231.299, image_00466.png
5274.28, 4327.76, 1800, 231.855, image_00467.png
5266.37, 4321.64, 1800, 232.273, image_00468.png
5258.43, 4315.56, 1800, 232.569, image_00469.png
5250.48, 4309.5, 1800, 232.747, image_00470.png
5242.51, 4303.46, 1800, 232.82, image_00471.png
5234.54, 4297.41, 1800, 232.785, image_00472.png
5226.59, 4291.35, 1800, 232.651, image_00473.png
5218.67, 4285.25, 1800, 232.414, image_00474.png
5210.78, 4279.1, 1800, 232.076, image_00475.png
5202.93, 4272.9, 1800, 231.635, image_00476.png
5195.15, 4266.62, 1800, 231.085, image_00477.png
5187.44, 4260.26, 1800, 230.419, image_00478.png
5179.82, 4253.78, 1800, 229.634, image_00479.png
5172.3, 4247.19, 1800, 228.719, image_00480.png
5164.9, 4240.47, 1800, 227.661, image_00481.png
5157.64, 4233.58, 1800, 226.445, image_00482.png
5150.55, 4226.53, 1800, 225.06, image_00483.png
5143.66, 4219.28, 1800, 223.481, image_00484.png
5137, 4211.83, 1800, 221.689, image_00485.png
5130.6, 4204.14, 1800, 219.657, image_00486.png
5124.52, 4196.21, 1800, 217.36, image_00487.png
5118.8, 4188.01, 1800, 214.764, image_00488.png
5113.5, 4179.53, 1800, 211.85, image_00489.png
5108.69, 4170.76, 1800, 208.585, image_00490.png
5104.44, 4161.71, 1800, 204.959, image_00491.png
5100.82, 4152.39, 1800, 200.975, image_00492.png
5097.91, 4142.82, 1800, 196.69, image_00493.png
5095.72, 4133.07, 1800, 192.441, image_00494.png
5094.22, 4123.18, 1800, 188.419, image_00495.png
5093.37, 4113.22, 1800, 184.668, image_00496.png
5093.12, 4103.22, 1800, 181.213, image_00497.png
5093.43, 4093.23, 1800, 178.068, image_00498.png
5094.24, 4083.26, 1800, 175.223, image_00499.png
5095.49, 4073.34, 1800, 172.661, image_00500.png
5097.14, 4063.48, 1800, 170.364, image_00501.png
5099.15, 4053.68, 1800, 168.312, image_00502.png
5101.47, 4043.95, 1800, 166.482, image_00503.png
5104.07, 4034.3, 1800, 164.846, image_00504.png
5106.91, 4024.71, 1800, 163.395, image_00505.png
5109.97, 4015.19, 1800, 162.107, image_00506.png
5113.22, 4005.74, 1800, 160.963, image_00507.png
5116.64, 3996.34, 1800, 159.953, image_00508.png
5120.21, 3986.99, 1800, 159.068, image_00509.png
5123.9, 3977.7, 1800, 158.294, image_00510.png
5127.7, 3968.45, 1800, 157.621, image_00511.png
5131.59, 3959.24, 1800, 157.049, image_00512.png
5135.57, 3950.06, 1800, 156.566, image_00513.png
5139.6, 3940.92, 1800, 156.169, image_00514.png
5143.69, 3931.79, 1800, 155.856, image_00515.png
5147.82, 3922.68, 1800, 155.618, image_00516.png
