X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6358.02, 7744.27, 1800, 201.317, image_00088.png
6354.39, 7734.95, 1800, 201.256, image_00089.png
6350.78, 7725.62, 1800, 201.202, image_00090.png
6347.17, 7716.3, 1800, 201.141, image_00091.png
6343.57, 7706.97, 1800, 201.085, image_00092.png
6339.98, 7697.63, 1800, 201.027, image_00093.png
6336.4, 7688.29, 1800, 200.969, image_00094.png
6332.84, 7678.95, 1800, 200.908, image_00095.png
6329.28, 7669.61, 1800, 200.85, image_00096.png
6325.73, 7660.26, 1800, 200.787, image_00097.png
6322.19, 7650.91, 1800, 200.724, image_00098.png
6318.66, 7641.55, 1800, 200.662, image_00099.png
6315.14, 7632.19, 1800, 200.597, image_00100.png
6311.64, 7622.82, 1800, 200.527, image_00101.png
6308.14, 7613.45, 1800, 200.458, image_00102.png
6304.66, 7604.08, 1800, 200.387, image_00103.png
6301.19, 7594.7, 1800, 200.31, image_00104.png
6297.73, 7585.32, 1800, 200.234, image_00105.png
6294.28, 7575.93, 1800, 200.153, image_00106.png
6290.85, 7566.54, 1800, 200.071, image_00107.png
6287.43, 7557.14, 1800, 199.978, image_00108.png
6284.03, 7547.74, 1800, 199.888, image_00109.png
6280.65, 7538.33, 1800, 199.79, image_00110.png
6277.28, 7528.91, 1800, 199.686, image_00111.png
6273.93, 7519.49, 1800, 199.575, image_00112.png
6270.59, 7510.06, 1800, 199.459, image_00113.png
6267.28, 7500.63, 1800, 199.333, image_00114.png
6264, 7491.18, 1800, 199.199, image_00115.png
6260.73, 7481.73, 1800, 199.052, image_00116.png
6257.49, 7472.27, 1800, 198.895, image_00117.png
6254.28, 7462.8, 1800, 198.724, image_00118.png
6251.1, 7453.32, 1800, 198.536, image_00119.png
6247.96, 7443.82, 1800, 198.323, image_00120.png
6244.85, 7434.32, 1800, 198.097, image_00121.png
6241.79, 7424.8, 1800, 197.847, image_00122.png
6238.77, 7415.27, 1800, 197.577, image_00123.png
6235.8, 7405.72, 1800, 197.284, image_00124.png
6232.88, 7396.15, 1800, 196.959, image_00125.png
6230.02, 7386.57, 1800, 196.606, image_00126.png
6227.23, 7376.97, 1800, 196.222, image_00127.png
6224.5, 7367.35, 1800, 195.795, image_00128.png
6221.86, 7357.7, 1800, 195.328, image_00129.png
6219.3, 7348.04, 1800, 194.816, image_00130.png
6216.84, 7338.34, 1800, 194.246, image_00131.png
6214.48, 7328.62, 1800, 193.625, image_00132.png
6212.24, 7318.88, 1800, 192.932, image_00133.png
6210.13, 7309.1, 1800, 192.169, image_00134.png
6208.17, 7299.3, 1800, 191.329, image_00135.png
6206.36, 7289.46, 1800, 190.402, image_00136.png
6204.73, 7279.6, 1800, 189.379, image_00137.png
6203.29, 7269.7, 1800, 188.259, image_00138.png
6202.06, 7259.78, 1800, 187.041, image_00139.png
6201.06, 7249.83, 1800, 185.719, image_00140.png
6200.31, 7239.86, 1800, 184.301, image_00141.png
6199.82, 7229.87, 1800, 182.799, image_00142.png
6199.6, 7219.87, 1800, 181.232, image_00143.png
6199.66, 7209.87, 1800, 179.626, image_00144.png
6200.01, 7199.88, 1800, 178.011, image_00145.png
6200.62, 7189.9, 1800, 176.471, image_00146.png
6201.46, 7179.93, 1800, 175.183, image_00147.png
6202.46, 7169.98, 1800, 174.22, image_00148.png
6203.58, 7160.04, 1800, 173.596, image_00149.png
6204.74, 7150.11, 1800, 173.322, image_00150.png
6205.89, 7140.18, 1800, 173.382, image_00151.png
6206.98, 7130.24, 1800, 173.768, image_00152.png
6207.95, 7120.28, 1800, 174.448, image_00153.png
6208.75, 7110.32, 1800, 175.394, image_00154.png
6209.35, 7100.33, 1800, 176.569, image_00155.png
6209.72, 7090.34, 1800, 177.926, image_00156.png
6209.82, 7080.34, 1800, 179.426, image_00157.png
6209.64, 7070.34, 1800, 181.035, image_00158.png
6209.17, 7060.35, 1800, 182.709, image_00159.png
6208.41, 7050.38, 1800, 184.411, image_00160.png
6207.35, 7040.44, 1800, 186.12, image_00161.png
6205.99, 7030.53, 1800, 187.812, image_00162.png
6204.35, 7020.67, 1800, 189.459, image_00163.png
6202.44, 7010.85, 1800, 191.06, image_00164.png
6200.26, 7001.09, 1800, 192.593, image_00165.png
6197.84, 6991.39, 1800, 194.04, image_00166.png
6195.2, 6981.74, 1800, 195.291, image_00167.png
6192.39, 6972.15, 1800, 196.342, image_00168.png
6189.43, 6962.6, 1800, 197.226, image_00169.png
6186.35, 6953.08, 1800, 197.978, image_00170.png
6183.16, 6943.61, 1800, 198.612, image_00171.png
6179.88, 6934.16, 1800, 199.145, image_00172.png
6176.53, 6924.74, 1800, 199.59, image_00173.png
6173.11, 6915.34, 1800, 199.956, image_00174.png
6169.65, 6905.96, 1800, 200.255, image_00175.png
6166.15, 6896.59, 1800, 200.484, image_00176.png
6162.63, 6887.23, 1800, 200.657, image_00177.png
6159.08, 6877.88, 1800, 200.777, image_00178.png
6155.52, 6868.53, 1800, 200.841, image_00179.png
6151.96, 6859.19, 1800, 200.86, image_00180.png
6148.41, 6849.84, 1800, 200.825, image_00181.png
6144.86, 6840.49, 1800, 200.744, image_00182.png
6141.34, 6831.13, 1800, 200.615, image_00183.png
6137.85, 6821.76, 1800, 200.443, image_00184.png
6134.39, 6812.38, 1800, 200.212, image_00185.png
6130.98, 6802.98, 1800, 199.94, image_00186.png
6127.62, 6793.56, 1800, 199.612, image_00187.png
6124.33, 6784.12, 1800, 199.227, image_00188.png
6121.11, 6774.65, 1800, 198.785, image_00189.png
6117.97, 6765.15, 1800, 198.278, image_00190.png
6114.93, 6755.63, 1800, 197.703, image_00191.png
6111.99, 6746.07, 1800, 197.056, image_00192.png
6109.18, 6736.47, 1800, 196.318, image_00193.png
6106.51, 6726.84, 1800, 195.493, image_00194.png
6103.99, 6717.16, 1800, 194.562, image_00195.png
6101.65, 6707.44, 1800, 193.512, image_00196.png
6099.51, 6697.67, 1800, 192.329, image_00197.png
6097.59, 6687.85, 1800, 191.042, image_00198.png
6095.9, 6678, 1800, 189.731, image_00199.png
6094.43, 6668.11, 1800, 188.423, image_00200.png
6093.19, 6658.18, 1800, 187.12, image_00201.png
6092.17, 6648.24, 1800, 185.83, image_00202.png
6091.36, 6638.27, 1800, 184.567, image_00203.png
6090.78, 6628.29, 1800, 183.34, image_00204.png
6090.4, 6618.29, 1800, 182.151, image_00205.png
6090.22, 6608.3, 1800, 181.022, image_00206.png
6090.22, 6598.3, 1800, 179.956, image_00207.png
6090.4, 6588.3, 1800, 178.965, image_00208.png
6090.73, 6578.3, 1800, 178.066, image_00209.png
6091.21, 6568.31, 1800, 177.257, image_00210.png
6091.81, 6558.33, 1800, 176.556, image_00211.png
6092.51, 6548.36, 1800, 175.97, image_00212.png
6093.29, 6538.39, 1800, 175.502, image_00213.png
6094.13, 6528.42, 1800, 175.165, image_00214.png
6095.01, 6518.46, 1800, 174.961, image_00215.png
6095.9, 6508.5, 1800, 174.899, image_00216.png
6096.77, 6498.54, 1800, 174.978, image_00217.png
6097.61, 6488.57, 1800, 175.208, image_00218.png
6098.38, 6478.6, 1800, 175.586, image_00219.png
6099.06, 6468.63, 1800, 176.11, image_00220.png
6099.62, 6458.64, 1800, 176.783, image_00221.png
6100.05, 6448.65, 1800, 177.604, image_00222.png
6100.3, 6438.66, 1800, 178.538, image_00223.png
6100.39, 6428.66, 1800, 179.508, image_00224.png
6100.31, 6418.66, 1800, 180.511, image_00225.png
6100.04, 6408.66, 1800, 181.538, image_00226.png
6099.6, 6398.67, 1800, 182.58, image_00227.png
6098.97, 6388.69, 1800, 183.646, image_00228.png
6098.15, 6378.72, 1800, 184.723, image_00229.png
6097.14, 6368.77, 1800, 185.814, image_00230.png
6095.94, 6358.85, 1800, 186.906, image_00231.png
6094.55, 6348.94, 1800, 188.009, image_00232.png
6092.97, 6339.07, 1800, 189.106, image_00233.png
6091.21, 6329.23, 1800, 190.205, image_00234.png
6089.25, 6319.42, 1800, 191.295, image_00235.png
6087.11, 6309.65, 1800, 192.378, image_00236.png
6084.79, 6299.92, 1800, 193.447, image_00237.png
6082.29, 6290.24, 1800, 194.506, image_00238.png
6079.61, 6280.61, 1800, 195.545, image_00239.png
6076.77, 6271.02, 1800, 196.569, image_00240.png
6073.75, 6261.49, 1800, 197.574, image_00241.png
6070.57, 6252, 1800, 198.556, image_00242.png
6067.24, 6242.58, 1800, 199.518, image_00243.png
6063.74, 6233.21, 1800, 200.455, image_00244.png
6060.1, 6223.89, 1800, 201.371, image_00245.png
6056.32, 6214.64, 1800, 202.262, image_00246.png
6052.4, 6205.44, 1800, 203.128, image_00247.png
6048.34, 6196.3, 1800, 203.97, image_00248.png
6044.15, 6187.22, 1800, 204.757, image_00249.png
6039.86, 6178.19, 1800, 205.451, image_00250.png
6035.47, 6169.2, 1800, 206.065, image_00251.png
6030.99, 6160.26, 1800, 206.602, image_00252.png
6026.44, 6151.35, 1800, 207.066, image_00253.png
6021.83, 6142.48, 1800, 207.47, image_00254.png
6017.17, 6133.64, 1800, 207.808, image_00255.png
6012.46, 6124.81, 1800, 208.094, image_00256.png
6007.71, 6116.01, 1800, 208.324, image_00257.png
6002.94, 6107.22, 1800, 208.505, image_00258.png
5998.15, 6098.45, 1800, 208.64, image_00259.png
5993.34, 6089.68, 1800, 208.727, image_00260.png
5988.53, 6080.91, 1800, 208.77, image_00261.png
5983.72, 6072.14, 1800, 208.77, image_00262.png
5978.91, 6063.38, 1800, 208.73, image_00263.png
5974.12, 6054.6, 1800, 208.652, image_00264.png
5969.34, 6045.81, 1800, 208.529, image_00265.png
5964.59, 6037.02, 1800, 208.373, image_00266.png
5959.86, 6028.2, 1800, 208.172, image_00267.png
5955.18, 6019.37, 1800, 207.937, image_00268.png
5950.54, 6010.51, 1800, 207.66, image_00269.png
5945.94, 6001.63, 1800, 207.343, image_00270.png
5941.4, 5992.72, 1800, 206.99, image_00271.png
5936.92, 5983.78, 1800, 206.593, image_00272.png
5932.51, 5974.8, 1800, 206.158, image_00273.png
5928.18, 5965.79, 1800, 205.678, image_00274.png
5923.92, 5956.74, 1800, 205.158, image_00275.png
5919.76, 5947.65, 1800, 204.593, image_00276.png
5915.69, 5938.51, 1800, 203.979, image_00277.png
5911.73, 5929.33, 1800, 203.321, image_00278.png
5907.88, 5920.1, 1800, 202.613, image_00279.png
5904.16, 5910.82, 1800, 201.855, image_00280.png
5900.56, 5901.49, 1800, 201.04, image_00281.png
5897.11, 5892.11, 1800, 200.189, image_00282.png
5893.79, 5882.67, 1800, 199.366, image_00283.png
5890.59, 5873.2, 1800, 198.603, image_00284.png
5887.52, 5863.68, 1800, 197.899, image_00285.png
5884.55, 5854.13, 1800, 197.261, image_00286.png
5881.67, 5844.56, 1800, 196.685, image_00287.png
5878.88, 5834.95, 1800, 196.176, image_00288.png
5876.17, 5825.33, 1800, 195.731, image_00289.png
5873.52, 5815.69, 1800, 195.354, image_00290.png
5870.92, 5806.03, 1800, 195.049, image_00291.png
5868.36, 5796.36, 1800, 194.813, image_00292.png
5865.83, 5786.69, 1800, 194.648, image_00293.png
5863.32, 5777.01, 1800, 194.559, image_00294.png
5860.81, 5767.33, 1800, 194.544, image_00295.png
5858.29, 5757.65, 1800, 194.609, image_00296.png
5855.74, 5747.98, 1800, 194.753, image_00297.png
5853.16, 5738.32, 1800, 194.979, image_00298.png
5850.52, 5728.67, 1800, 195.292, image_00299.png
5847.82, 5719.05, 1800, 195.693, image_00300.png
5845.03, 5709.44, 1800, 196.183, image_00301.png
5842.15, 5699.87, 1800, 196.771, image_00302.png
5839.16, 5690.33, 1800, 197.455, image_00303.png
5836.03, 5680.83, 1800, 198.239, image_00304.png
5832.76, 5671.38, 1800, 199.132, image_00305.png
5829.32, 5661.99, 1800, 200.132, image_00306.png
5825.71, 5652.66, 1800, 201.238, image_00307.png
5821.89, 5643.42, 1800, 202.462, image_00308.png
5817.86, 5634.27, 1800, 203.801, image_00309.png
5813.61, 5625.22, 1800, 205.255, image_00310.png
5809.1, 5616.29, 1800, 206.82, image_00311.png
5804.34, 5607.5, 1800, 208.502, image_00312.png
5799.31, 5598.86, 1800, 210.29, image_00313.png
5794, 5590.38, 1800, 212.128, image_00314.png
5788.43, 5582.07, 1800, 213.886, image_00315.png
5782.63, 5573.93, 1800, 215.543, image_00316.png
5776.6, 5565.95, 1800, 217.103, image_00317.png
5770.38, 5558.13, 1800, 218.561, image_00318.png
5763.96, 5550.45, 1800, 219.922, image_00319.png
5757.39, 5542.92, 1800, 221.188, image_00320.png
5750.65, 5535.53, 1800, 222.364, image_00321.png
5743.78, 5528.26, 1800, 223.449, image_00322.png
5736.78, 5521.12, 1800, 224.446, image_00323.png
5729.67, 5514.09, 1800, 225.357, image_00324.png
5722.46, 5507.16, 1800, 226.188, image_00325.png
5715.16, 5500.33, 1800, 226.934, image_00326.png
5707.78, 5493.58, 1800, 227.599, image_00327.png
5700.32, 5486.91, 1800, 228.187, image_00328.png
5692.82, 5480.31, 1800, 228.692, image_00329.png
5685.26, 5473.76, 1800, 229.118, image_00330.png
5677.66, 5467.26, 1800, 229.459, image_00331.png
5670.03, 5460.79, 1800, 229.717, image_00332.png
5662.38, 5454.35, 1800, 229.888, image_00333.png
5654.73, 5447.92, 1800, 229.963, image_00334.png
5647.07, 5441.48, 1800, 229.941, image_00335.png
5639.43, 5435.03, 1800, 229.81, image_00336.png
5631.82, 5428.54, 1800, 229.56, image_00337.png
5624.25, 5422.01, 1800, 229.178, image_00338.png
5616.74, 5415.4, 1800, 228.645, image_00339.png
5609.32, 5408.71, 1800, 227.94, image_00340.png
5602, 5401.9, 1800, 227.034, image_00341.png
5594.81, 5394.94, 1800, 225.892, image_00342.png
5587.79, 5387.83, 1800, 224.575, image_00343.png
5580.95, 5380.53, 1800, 223.097, image_00344.png
5574.32, 5373.04, 1800, 221.469, image_00345.png
5567.92, 5365.36, 1800, 219.688, image_00346.png
5561.79, 5357.46, 1800, 217.771, image_00347.png
5555.93, 5349.35, 1800, 215.742, image_00348.png
5550.38, 5341.03, 1800, 213.627, image_00349.png
5545.15, 5332.51, 1800, 211.473, image_00350.png
5540.24, 5323.8, 1800, 209.315, image_00351.png
5535.66, 5314.91, 1800, 207.198, image_00352.png
5531.39, 5305.87, 1800, 205.162, image_00353.png
5527.43, 5296.69, 1800, 203.243, image_00354.png
5523.77, 5287.38, 1800, 201.455, image_00355.png
5520.36, 5277.98, 1800, 199.818, image_00356.png
5517.21, 5268.49, 1800, 198.336, image_00357.png
5514.28, 5258.93, 1800, 197.004, image_00358.png
5511.54, 5249.31, 1800, 195.823, image_00359.png
5508.98, 5239.64, 1800, 194.78, image_00360.png
5506.58, 5229.94, 1800, 193.861, image_00361.png
5504.32, 5220.2, 1800, 193.056, image_00362.png
5502.17, 5210.43, 1800, 192.357, image_00363.png
5500.13, 5200.64, 1800, 191.749, image_00364.png
5498.18, 5190.83, 1800, 191.222, image_00365.png
5496.31, 5181.01, 1800, 190.759, image_00366.png
5494.51, 5171.17, 1800, 190.358, image_00367.png
5492.77, 5161.32, 1800, 189.995, image_00368.png
5491.09, 5151.47, 1800, 189.679, image_00369.png
5489.46, 5141.6, 1800, 189.393, image_00370.png
5487.87, 5131.73, 1800, 189.135, image_00371.png
5486.32, 5121.85, 1800, 188.906, image_00372.png
5484.8, 5111.96, 1800, 188.697, image_00373.png
5483.32, 5102.07, 1800, 188.509, image_00374.png
5481.87, 5092.18, 1800, 188.339, image_00375.png
5480.45, 5082.28, 1800, 188.186, image_00376.png
5479.04, 5072.38, 1800, 188.048, image_00377.png
5477.66, 5062.48, 1800, 187.925, image_00378.png
5476.3, 5052.57, 1800, 187.81, image_00379.png
5474.96, 5042.66, 1800, 187.71, image_00380.png
5473.64, 5032.75, 1800, 187.621, image_00381.png
5472.32, 5022.84, 1800, 187.542, image_00382.png
5471.02, 5012.92, 1800, 187.472, image_00383.png
5469.73, 5003, 1800, 187.415, image_00384.png
5468.45, 4993.09, 1800, 187.363, image_00385.png
5467.17, 4983.17, 1800, 187.321, image_00386.png
5465.91, 4973.25, 1800, 187.288, image_00387.png
5464.64, 4963.33, 1800, 187.266, image_00388.png
5463.38, 4953.41, 1800, 187.249, image_00389.png
5462.12, 4943.49, 1800, 187.242, image_00390.png
5460.86, 4933.57, 1800, 187.245, image_00391.png
5459.59, 4923.65, 1800, 187.252, image_00392.png
5458.33, 4913.73, 1800, 187.273, image_00393.png
5457.06, 4903.81, 1800, 187.304, image_00394.png
5455.78, 4893.89, 1800, 187.338, image_00395.png
5454.49, 4883.98, 1800, 187.388, image_00396.png
5453.2, 4874.06, 1800, 187.449, image_00397.png
5451.89, 4864.15, 1800, 187.518, image_00398.png
5450.57, 4854.23, 1800, 187.601, image_00399.png
5449.23, 4844.32, 1800, 187.696, image_00400.png
5447.87, 4834.42, 1800, 187.802, image_00401.png
5446.5, 4824.51, 1800, 187.905, image_00402.png
5445.11, 4814.61, 1800, 188.013, image_00403.png
5443.69, 4804.71, 1800, 188.122, image_00404.png
5442.26, 4794.81, 1800, 188.236, image_00405.png
5440.81, 4784.92, 1800, 188.349, image_00406.png
5439.34, 4775.03, 1800, 188.467, image_00407.png
5437.85, 4765.14, 1800, 188.587, image_00408.png
5436.34, 4755.25, 1800, 188.705, image_00409.png
5434.8, 4745.37, 1800, 188.825, image_00410.png
5433.25, 4735.49, 1800, 188.951, image_00411.png
5431.67, 4725.62, 1800, 189.073, image_00412.png
5430.07, 4715.75, 1800, 189.2, image_00413.png
5428.46, 4705.88, 1800, 189.324, image_00414.png
5426.81, 4696.01, 1800, 189.454, image_00415.png
5425.15, 4686.15, 1800, 189.578, image_00416.png
5423.47, 4676.3, 1800, 189.705, image_00417.png
5421.76, 4666.44, 1800, 189.832, image_00418.png
5420.03, 4656.59, 1800, 189.957, image_00419.png
5418.28, 4646.75, 1800, 190.083, image_00420.png
5416.51, 4636.91, 1800, 190.204, image_00421.png
5414.72, 4627.07, 1800, 190.327, image_00422.png
5412.91, 4617.23, 1800, 190.443, image_00423.png
5411.08, 4607.4, 1800, 190.561, image_00424.png
5409.23, 4597.57, 1800, 190.672, image_00425.png
5407.36, 4587.75, 1800, 190.784, image_00426.png
5405.47, 4577.93, 1800, 190.891, image_00427.png
5403.56, 4568.11, 1800, 190.99, image_00428.png
5401.64, 4558.3, 1800, 191.09, image_00429.png
5399.7, 4548.49, 1800, 191.183, image_00430.png
5397.74, 4538.68, 1800, 191.294, image_00431.png
5395.76, 4528.88, 1800, 191.46, image_00432.png
5393.73, 4519.09, 1800, 191.692, image_00433.png
5391.66, 4509.31, 1800, 191.991, image_00434.png
5389.52, 4499.54, 1800, 192.356, image_00435.png
5387.31, 4489.79, 1800, 192.789, image_00436.png
5385.02, 4480.05, 1800, 193.29, image_00437.png
5382.63, 4470.34, 1800, 193.865, image_00438.png
5380.13, 4460.66, 1800, 194.514, image_00439.png
5377.5, 4451.01, 1800, 195.238, image_00440.png
5374.75, 4441.4, 1800, 196.045, image_00441.png
5371.84, 4431.83, 1800, 196.934, image_00442.png
5368.78, 4422.31, 1800, 197.91, image_00443.png
5365.53, 4412.85, 1800, 198.978, image_00444.png
5362.1, 4403.46, 1800, 200.141, image_00445.png
5358.46, 4394.14, 1800, 201.403, image_00446.png
5354.6, 4384.92, 1800, 202.768, image_00447.png
5350.51, 4375.8, 1800, 204.243, image_00448.png
5346.17, 4366.79, 1800, 205.822, image_00449.png
5341.56, 4357.91, 1800, 207.518, image_00450.png
5336.68, 4349.19, 1800, 209.327, image_00451.png
5331.51, 4340.63, 1800, 211.247, image_00452.png
5326.03, 4332.26, 1800, 213.277, image_00453.png
5320.26, 4324.1, 1800, 215.421, image_00454.png
5314.16, 4316.17, 1800, 217.656, image_00455.png
5307.75, 4308.49, 1800, 219.992, image_00456.png
5301.03, 4301.09, 1800, 222.399, image_00457.png
5293.99, 4293.99, 1800, 224.84, image_00458.png
5286.68, 4287.16, 1800, 227.104, image_00459.png
5279.13, 4280.61, 1800, 229.137, image_00460.png
5271.38, 4274.29, 1800, 230.944, image_00461.png
5263.45, 4268.2, 1800, 232.54, image_00462.png
5255.37, 4262.3, 1800, 233.936, image_00463.png
5247.17, 4256.58, 1800, 235.142, image_00464.png
5238.87, 4251, 1800, 236.166, image_00465.png
5230.49, 4245.55, 1800, 237.013, image_00466.png
5222.04, 4240.2, 1800, 237.691, image_00467.png
5213.54, 4234.93, 1800, 238.21, image_00468.png
5205.02, 4229.71, 1800, 238.552, image_00469.png
5196.47, 4224.51, 1800, 238.731, image_00470.png
5187.92, 4219.32, 1800, 238.731, image_00471.png
5179.39, 4214.11, 1800, 238.55, image_00472.png
5170.89, 4208.84, 1800, 238.166, image_00473.png
5162.45, 4203.48, 1800, 237.558, image_00474.png
5154.09, 4197.99, 1800, 236.705, image_00475.png
5145.83, 4192.35, 1800, 235.564, image_00476.png
5137.72, 4186.5, 1800, 234.095, image_00477.png
5129.81, 4180.39, 1800, 232.227, image_00478.png
5122.15, 4173.96, 1800, 229.887, image_00479.png
5114.82, 4167.16, 1800, 226.973, image_00480.png
5107.92, 4159.92, 1800, 223.373, image_00481.png
5101.6, 4152.17, 1800, 218.953, image_00482.png
5096.02, 4143.88, 1800, 213.667, image_00483.png
5091.28, 4135.07, 1800, 208.002, image_00484.png
5087.42, 4125.85, 1800, 202.394, image_00485.png
5084.43, 4116.31, 1800, 197.11, image_00486.png
5082.25, 4106.55, 1800, 192.339, image_00487.png
5080.78, 4096.66, 1800, 188.187, image_00488.png
5079.94, 4086.7, 1800, 184.661, image_00489.png
5079.61, 4076.71, 1800, 181.732, image_00490.png
5079.7, 4066.71, 1800, 179.336, image_00491.png
5080.13, 4056.72, 1800, 177.399, image_00492.png
5080.84, 4046.74, 1800, 175.844, image_00493.png
5081.77, 4036.79, 1800, 174.621, image_00494.png
5082.86, 4026.85, 1800, 173.672, image_00495.png
5084.08, 4016.92, 1800, 172.949, image_00496.png
5085.4, 4007.01, 1800, 172.422, image_00497.png
5086.77, 3997.1, 1800, 172.056, image_00498.png
5088.19, 3987.2, 1800, 171.83, image_00499.png
5089.63, 3977.31, 1800, 171.717, image_00500.png
5091.07, 3967.41, 1800, 171.71, image_00501.png
5092.5, 3957.52, 1800, 171.782, image_00502.png
5093.91, 3947.61, 1800, 171.932, image_00503.png
5095.28, 3937.71, 1800, 172.144, image_00504.png
5096.6, 3927.8, 1800, 172.412, image_00505.png
5097.87, 3917.88, 1800, 172.727, image_00506.png
5099.08, 3907.95, 1800, 173.08, image_00507.png
5100.22, 3898.02, 1800, 173.47, image_00508.png
5101.29, 3888.07, 1800, 173.865, image_00509.png
5102.31, 3878.13, 1800, 174.206, image_00510.png
5103.27, 3868.17, 1800, 174.498, image_00511.png
5104.19, 3858.21, 1800, 174.747, image_00512.png
5105.07, 3848.25, 1800, 174.956, image_00513.png
5105.92, 3838.29, 1800, 175.129, image_00514.png
5106.74, 3828.32, 1800, 175.272, image_00515.png
5107.55, 3818.36, 1800, 175.382, image_00516.png
