X [mm], Y [mm], Z [mm], Heading [degrees], Filename
6326.03, 7446.29, 1800, 205.159, image_00107.png
6321.71, 7437.27, 1800, 205.573, image_00108.png
6317.33, 7428.28, 1800, 205.969, image_00109.png
6312.9, 7419.32, 1800, 206.345, image_00110.png
6308.4, 7410.38, 1800, 206.702, image_00111.png
6303.86, 7401.48, 1800, 207.035, image_00112.png
6299.27, 7392.59, 1800, 207.346, image_00113.png
6294.63, 7383.73, 1800, 207.628, image_00114.png
6289.95, 7374.89, 1800, 207.882, image_00115.png
6285.24, 7366.07, 1800, 208.112, image_00116.png
6280.5, 7357.27, 1800, 208.305, image_00117.png
6275.74, 7348.48, 1800, 208.465, image_00118.png
6270.95, 7339.7, 1800, 208.589, image_00119.png
6266.15, 7330.92, 1800, 208.675, image_00120.png
6261.35, 7322.15, 1800, 208.715, image_00121.png
6256.54, 7313.38, 1800, 208.712, image_00122.png
6251.75, 7304.61, 1800, 208.66, image_00123.png
6246.97, 7295.82, 1800, 208.551, image_00124.png
6242.21, 7287.03, 1800, 208.386, image_00125.png
6237.49, 7278.21, 1800, 208.155, image_00126.png
6232.82, 7269.37, 1800, 207.859, image_00127.png
6228.21, 7260.5, 1800, 207.481, image_00128.png
6223.66, 7251.59, 1800, 207.024, image_00129.png
6219.2, 7242.64, 1800, 206.475, image_00130.png
6214.84, 7233.64, 1800, 205.828, image_00131.png
6210.6, 7224.58, 1800, 205.07, image_00132.png
6206.5, 7215.46, 1800, 204.191, image_00133.png
6202.57, 7206.27, 1800, 203.179, image_00134.png
6198.81, 7197, 1800, 202.027, image_00135.png
6195.26, 7187.65, 1800, 200.77, image_00136.png
6191.92, 7178.23, 1800, 199.506, image_00137.png
6188.79, 7168.73, 1800, 198.248, image_00138.png
6185.86, 7159.17, 1800, 197.009, image_00139.png
6183.13, 7149.55, 1800, 195.805, image_00140.png
6180.6, 7139.87, 1800, 194.647, image_00141.png
6178.25, 7130.15, 1800, 193.551, image_00142.png
6176.08, 7120.39, 1800, 192.521, image_00143.png
6174.07, 7110.6, 1800, 191.579, image_00144.png
6172.21, 7100.77, 1800, 190.729, image_00145.png
6170.47, 7090.92, 1800, 189.973, image_00146.png
6168.85, 7081.05, 1800, 189.322, image_00147.png
6167.32, 7071.17, 1800, 188.779, image_00148.png
6165.87, 7061.28, 1800, 188.336, image_00149.png
6164.48, 7051.38, 1800, 188.005, image_00150.png
6163.13, 7041.47, 1800, 187.768, image_00151.png
6161.8, 7031.56, 1800, 187.634, image_00152.png
6160.48, 7021.64, 1800, 187.586, image_00153.png
6159.15, 7011.73, 1800, 187.624, image_00154.png
6157.8, 7001.82, 1800, 187.74, image_00155.png
6156.43, 6991.92, 1800, 187.927, image_00156.png
6155.01, 6982.02, 1800, 188.175, image_00157.png
6153.53, 6972.13, 1800, 188.477, image_00158.png
6152, 6962.25, 1800, 188.83, image_00159.png
6150.4, 6952.38, 1800, 189.226, image_00160.png
6148.72, 6942.52, 1800, 189.645, image_00161.png
6146.98, 6932.67, 1800, 190.031, image_00162.png
6145.18, 6922.83, 1800, 190.359, image_00163.png
6143.34, 6913, 1800, 190.634, image_00164.png
6141.46, 6903.18, 1800, 190.862, image_00165.png
6139.54, 6893.37, 1800, 191.047, image_00166.png
6137.6, 6883.56, 1800, 191.194, image_00167.png
6135.64, 6873.75, 1800, 191.306, image_00168.png
6133.67, 6863.95, 1800, 191.381, image_00169.png
6131.69, 6854.15, 1800, 191.425, image_00170.png
6129.7, 6844.35, 1800, 191.44, image_00171.png
6127.72, 6834.54, 1800, 191.417, image_00172.png
6125.75, 6824.74, 1800, 191.369, image_00173.png
6123.79, 6814.93, 1800, 191.285, image_00174.png
6121.86, 6805.12, 1800, 191.175, image_00175.png
6119.94, 6795.31, 1800, 191.029, image_00176.png
6118.06, 6785.49, 1800, 190.85, image_00177.png
6116.21, 6775.66, 1800, 190.634, image_00178.png
6114.41, 6765.82, 1800, 190.38, image_00179.png
6112.66, 6755.98, 1800, 190.083, image_00180.png
6110.96, 6746.12, 1800, 189.745, image_00181.png
6109.34, 6736.26, 1800, 189.355, image_00182.png
6107.79, 6726.38, 1800, 188.909, image_00183.png
6106.33, 6716.48, 1800, 188.397, image_00184.png
6104.96, 6706.58, 1800, 187.82, image_00185.png
6103.71, 6696.66, 1800, 187.153, image_00186.png
6102.6, 6686.72, 1800, 186.391, image_00187.png
6101.63, 6676.76, 1800, 185.515, image_00188.png
6100.85, 6666.8, 1800, 184.496, image_00189.png
6100.26, 6656.81, 1800, 183.31, image_00190.png
6099.92, 6646.82, 1800, 181.913, image_00191.png
6099.85, 6636.82, 1800, 180.363, image_00192.png
6100.05, 6626.82, 1800, 178.823, image_00193.png
6100.51, 6616.83, 1800, 177.339, image_00194.png
6101.21, 6606.86, 1800, 175.961, image_00195.png
6102.12, 6596.9, 1800, 174.747, image_00196.png
6103.2, 6586.96, 1800, 173.756, image_00197.png
6104.41, 6577.03, 1800, 173.05, image_00198.png
6105.68, 6567.11, 1800, 172.705, image_00199.png
6106.94, 6557.19, 1800, 172.777, image_00200.png
6108.1, 6547.26, 1800, 173.316, image_00201.png
6109.09, 6537.31, 1800, 174.36, image_00202.png
6109.81, 6527.33, 1800, 175.904, image_00203.png
6110.18, 6517.34, 1800, 177.923, image_00204.png
6110.13, 6507.34, 1800, 180.347, image_00205.png
6109.61, 6497.35, 1800, 183.069, image_00206.png
6108.58, 6487.41, 1800, 185.981, image_00207.png
6107.04, 6477.53, 1800, 188.954, image_00208.png
6104.99, 6467.74, 1800, 191.88, image_00209.png
6102.47, 6458.06, 1800, 194.682, image_00210.png
6099.5, 6448.51, 1800, 197.305, image_00211.png
6096.15, 6439.09, 1800, 199.619, image_00212.png
6092.5, 6429.78, 1800, 201.459, image_00213.png
6088.62, 6420.57, 1800, 202.906, image_00214.png
6084.55, 6411.43, 1800, 204.05, image_00215.png
6080.33, 6402.36, 1800, 204.949, image_00216.png
6076.01, 6393.35, 1800, 205.65, image_00217.png
6071.6, 6384.37, 1800, 206.18, image_00218.png
6067.13, 6375.43, 1800, 206.561, image_00219.png
6062.62, 6366.5, 1800, 206.812, image_00220.png
6058.09, 6357.59, 1800, 206.943, image_00221.png
6053.55, 6348.67, 1800, 206.961, image_00222.png
6049.03, 6339.75, 1800, 206.867, image_00223.png
6044.54, 6330.82, 1800, 206.668, image_00224.png
6040.1, 6321.86, 1800, 206.359, image_00225.png
6035.73, 6312.87, 1800, 205.93, image_00226.png
6031.44, 6303.83, 1800, 205.379, image_00227.png
6027.26, 6294.75, 1800, 204.697, image_00228.png
6023.21, 6285.61, 1800, 203.865, image_00229.png
6019.32, 6276.39, 1800, 202.856, image_00230.png
6015.62, 6267.1, 1800, 201.659, image_00231.png
6012.16, 6257.72, 1800, 200.221, image_00232.png
6008.98, 6248.24, 1800, 198.511, image_00233.png
6006.14, 6238.65, 1800, 196.452, image_00234.png
6003.71, 6228.95, 1800, 193.973, image_00235.png
6001.8, 6219.14, 1800, 190.965, image_00236.png
6000.51, 6209.22, 1800, 187.288, image_00237.png
6000, 6199.23, 1800, 182.772, image_00238.png
6000.42, 6189.24, 1800, 177.466, image_00239.png
6001.77, 6179.34, 1800, 172.102, image_00240.png
6003.99, 6169.59, 1800, 167.057, image_00241.png
6006.96, 6160.04, 1800, 162.572, image_00242.png
6010.56, 6150.71, 1800, 158.818, image_00243.png
6014.63, 6141.58, 1800, 155.885, image_00244.png
6019.04, 6132.6, 1800, 153.79, image_00245.png
6023.65, 6123.73, 1800, 152.534, image_00246.png
6028.33, 6114.89, 1800, 152.097, image_00247.png
6032.95, 6106.02, 1800, 152.448, image_00248.png
6037.41, 6097.07, 1800, 153.577, image_00249.png
6041.57, 6087.98, 1800, 155.459, image_00250.png
6045.31, 6078.7, 1800, 158.077, image_00251.png
6048.52, 6069.23, 1800, 161.372, image_00252.png
6051.08, 6059.57, 1800, 165.266, image_00253.png
6052.9, 6049.74, 1800, 169.626, image_00254.png
6053.92, 6039.79, 1800, 174.268, image_00255.png
6054.12, 6029.79, 1800, 179.014, image_00256.png
6053.5, 6019.81, 1800, 183.664, image_00257.png
6052.11, 6009.91, 1800, 188.084, image_00258.png
6050.02, 6000.13, 1800, 192.171, image_00259.png
6047.31, 5990.5, 1800, 195.818, image_00260.png
6044.1, 5981.04, 1800, 198.828, image_00261.png
6040.48, 5971.71, 1800, 201.301, image_00262.png
6036.52, 5962.53, 1800, 203.373, image_00263.png
6032.28, 5953.48, 1800, 205.131, image_00264.png
6027.8, 5944.53, 1800, 206.646, image_00265.png
6023.12, 5935.7, 1800, 207.959, image_00266.png
6018.26, 5926.96, 1800, 209.115, image_00267.png
6013.24, 5918.31, 1800, 210.139, image_00268.png
6008.09, 5909.74, 1800, 211.052, image_00269.png
6002.81, 5901.25, 1800, 211.874, image_00270.png
5997.42, 5892.82, 1800, 212.613, image_00271.png
5991.94, 5884.46, 1800, 213.287, image_00272.png
5986.36, 5876.16, 1800, 213.901, image_00273.png
5980.71, 5867.91, 1800, 214.461, image_00274.png
5974.98, 5859.72, 1800, 214.974, image_00275.png
5969.18, 5851.57, 1800, 215.448, image_00276.png
5963.32, 5843.46, 1800, 215.881, image_00277.png
5957.4, 5835.4, 1800, 216.285, image_00278.png
5951.43, 5827.38, 1800, 216.655, image_00279.png
5945.42, 5819.39, 1800, 216.999, image_00280.png
5939.36, 5811.44, 1800, 217.313, image_00281.png
5933.26, 5803.51, 1800, 217.607, image_00282.png
5927.12, 5795.62, 1800, 217.871, image_00283.png
5920.95, 5787.75, 1800, 218.12, image_00284.png
5914.74, 5779.91, 1800, 218.34, image_00285.png
5908.51, 5772.08, 1800, 218.541, image_00286.png
5902.26, 5764.28, 1800, 218.721, image_00287.png
5895.98, 5756.5, 1800, 218.874, image_00288.png
5889.69, 5748.72, 1800, 219.007, image_00289.png
5883.38, 5740.96, 1800, 219.112, image_00290.png
5877.06, 5733.21, 1800, 219.189, image_00291.png
5870.74, 5725.47, 1800, 219.232, image_00292.png
5864.41, 5717.72, 1800, 219.234, image_00293.png
5858.09, 5709.97, 1800, 219.192, image_00294.png
5851.79, 5702.21, 1800, 219.085, image_00295.png
5845.51, 5694.43, 1800, 218.901, image_00296.png
5839.26, 5686.62, 1800, 218.656, image_00297.png
5833.05, 5678.78, 1800, 218.357, image_00298.png
5826.9, 5670.9, 1800, 217.993, image_00299.png
5820.8, 5662.97, 1800, 217.546, image_00300.png
5814.78, 5654.99, 1800, 216.996, image_00301.png
5808.86, 5646.93, 1800, 216.315, image_00302.png
5803.05, 5638.79, 1800, 215.495, image_00303.png
5797.37, 5630.56, 1800, 214.519, image_00304.png
5791.86, 5622.21, 1800, 213.415, image_00305.png
5786.52, 5613.76, 1800, 212.262, image_00306.png
5781.34, 5605.21, 1800, 211.176, image_00307.png
5776.29, 5596.58, 1800, 210.288, image_00308.png
5771.33, 5587.89, 1800, 209.681, image_00309.png
5766.43, 5579.18, 1800, 209.357, image_00310.png
5761.54, 5570.45, 1800, 209.261, image_00311.png
5756.64, 5561.73, 1800, 209.325, image_00312.png
5751.72, 5553.03, 1800, 209.49, image_00313.png
5746.77, 5544.34, 1800, 209.7, image_00314.png
5741.78, 5535.67, 1800, 209.896, image_00315.png
5736.78, 5527.02, 1800, 210.054, image_00316.png
5731.75, 5518.37, 1800, 210.185, image_00317.png
5726.71, 5509.74, 1800, 210.299, image_00318.png
5721.65, 5501.11, 1800, 210.398, image_00319.png
5716.57, 5492.49, 1800, 210.489, image_00320.png
5711.49, 5483.88, 1800, 210.569, image_00321.png
5706.39, 5475.28, 1800, 210.642, image_00322.png
5701.28, 5466.68, 1800, 210.711, image_00323.png
5696.17, 5458.09, 1800, 210.775, image_00324.png
5691.04, 5449.5, 1800, 210.837, image_00325.png
5685.91, 5440.92, 1800, 210.893, image_00326.png
5680.77, 5432.35, 1800, 210.952, image_00327.png
5675.62, 5423.77, 1800, 211.004, image_00328.png
5670.46, 5415.21, 1800, 211.058, image_00329.png
5665.29, 5406.65, 1800, 211.11, image_00330.png
5660.12, 5398.09, 1800, 211.161, image_00331.png
5654.93, 5389.54, 1800, 211.212, image_00332.png
5649.74, 5380.99, 1800, 211.264, image_00333.png
5644.55, 5372.44, 1800, 211.317, image_00334.png
5639.34, 5363.91, 1800, 211.368, image_00335.png
5634.13, 5355.37, 1800, 211.424, image_00336.png
5628.91, 5346.84, 1800, 211.478, image_00337.png
5623.68, 5338.32, 1800, 211.535, image_00338.png
5618.44, 5329.8, 1800, 211.598, image_00339.png
5613.19, 5321.29, 1800, 211.659, image_00340.png
5607.93, 5312.78, 1800, 211.725, image_00341.png
5602.66, 5304.29, 1800, 211.802, image_00342.png
5597.38, 5295.79, 1800, 211.874, image_00343.png
5592.1, 5287.3, 1800, 211.915, image_00344.png
5586.82, 5278.81, 1800, 211.869, image_00345.png
5581.56, 5270.31, 1800, 211.73, image_00346.png
5576.33, 5261.78, 1800, 211.485, image_00347.png
5571.16, 5253.22, 1800, 211.126, image_00348.png
5566.06, 5244.62, 1800, 210.641, image_00349.png
5561.05, 5235.96, 1800, 210.032, image_00350.png
5556.16, 5227.24, 1800, 209.286, image_00351.png
5551.39, 5218.45, 1800, 208.417, image_00352.png
5546.78, 5209.58, 1800, 207.422, image_00353.png
5542.34, 5200.62, 1800, 206.315, image_00354.png
5538.09, 5191.57, 1800, 205.112, image_00355.png
5534.04, 5182.42, 1800, 203.833, image_00356.png
5530.21, 5173.19, 1800, 202.493, image_00357.png
5526.59, 5163.86, 1800, 201.12, image_00358.png
5523.21, 5154.45, 1800, 199.733, image_00359.png
5520.05, 5144.97, 1800, 198.349, image_00360.png
5517.12, 5135.41, 1800, 196.992, image_00361.png
5514.41, 5125.78, 1800, 195.671, image_00362.png
5511.91, 5116.1, 1800, 194.401, image_00363.png
5509.62, 5106.36, 1800, 193.182, image_00364.png
5507.53, 5096.58, 1800, 192.03, image_00365.png
5505.63, 5086.77, 1800, 190.94, image_00366.png
5503.9, 5076.92, 1800, 189.913, image_00367.png
5502.33, 5067.04, 1800, 188.956, image_00368.png
5500.93, 5057.14, 1800, 188.056, image_00369.png
5499.66, 5047.22, 1800, 187.218, image_00370.png
5498.53, 5037.28, 1800, 186.452, image_00371.png
5497.53, 5027.34, 1800, 185.763, image_00372.png
5496.62, 5017.38, 1800, 185.149, image_00373.png
5495.82, 5007.41, 1800, 184.592, image_00374.png
5495.1, 4997.43, 1800, 184.081, image_00375.png
5494.47, 4987.45, 1800, 183.617, image_00376.png
5493.91, 4977.47, 1800, 183.187, image_00377.png
5493.42, 4967.48, 1800, 182.787, image_00378.png
5493, 4957.49, 1800, 182.415, image_00379.png
5492.63, 4947.5, 1800, 182.069, image_00380.png
5492.33, 4937.5, 1800, 181.746, image_00381.png
5492.07, 4927.51, 1800, 181.437, image_00382.png
5491.87, 4917.51, 1800, 181.148, image_00383.png
5491.72, 4907.51, 1800, 180.874, image_00384.png
5491.61, 4897.51, 1800, 180.615, image_00385.png
5491.54, 4887.51, 1800, 180.363, image_00386.png
5491.52, 4877.51, 1800, 180.126, image_00387.png
5491.53, 4867.51, 1800, 179.899, image_00388.png
5491.59, 4857.51, 1800, 179.678, image_00389.png
5491.68, 4847.51, 1800, 179.47, image_00390.png
5491.8, 4837.51, 1800, 179.262, image_00391.png
5491.97, 4827.51, 1800, 179.066, image_00392.png
5492.16, 4817.51, 1800, 178.875, image_00393.png
5492.39, 4807.52, 1800, 178.689, image_00394.png
5492.65, 4797.52, 1800, 178.506, image_00395.png
5492.94, 4787.52, 1800, 178.326, image_00396.png
5493.26, 4777.53, 1800, 178.153, image_00397.png
5493.61, 4767.54, 1800, 177.978, image_00398.png
5493.99, 4757.54, 1800, 177.809, image_00399.png
5494.4, 4747.55, 1800, 177.639, image_00400.png
5494.84, 4737.56, 1800, 177.472, image_00401.png
5495.31, 4727.57, 1800, 177.304, image_00402.png
5495.81, 4717.59, 1800, 177.136, image_00403.png
5496.34, 4707.6, 1800, 176.964, image_00404.png
5496.9, 4697.61, 1800, 176.795, image_00405.png
5497.48, 4687.63, 1800, 176.616, image_00406.png
5498.1, 4677.65, 1800, 176.433, image_00407.png
5498.76, 4667.67, 1800, 176.247, image_00408.png
5499.45, 4657.7, 1800, 176.047, image_00409.png
5500.17, 4647.72, 1800, 175.836, image_00410.png
5500.94, 4637.75, 1800, 175.597, image_00411.png
5501.75, 4627.79, 1800, 175.307, image_00412.png
5502.63, 4617.82, 1800, 174.95, image_00413.png
5503.58, 4607.87, 1800, 174.514, image_00414.png
5504.62, 4597.92, 1800, 173.981, image_00415.png
5505.78, 4587.99, 1800, 173.33, image_00416.png
5507.07, 4578.07, 1800, 172.537, image_00417.png
5508.53, 4568.18, 1800, 171.576, image_00418.png
5510.18, 4558.32, 1800, 170.421, image_00419.png
5512.07, 4548.5, 1800, 169.05, image_00420.png
5514.23, 4538.73, 1800, 167.461, image_00421.png
5516.69, 4529.04, 1800, 165.665, image_00422.png
5519.48, 4519.44, 1800, 163.702, image_00423.png
5522.61, 4509.94, 1800, 161.664, image_00424.png
5526.07, 4500.56, 1800, 159.642, image_00425.png
5529.84, 4491.3, 1800, 157.749, image_00426.png
5533.88, 4482.15, 1800, 156.064, image_00427.png
5538.16, 4473.11, 1800, 154.641, image_00428.png
5542.61, 4464.16, 1800, 153.487, image_00429.png
5547.21, 4455.28, 1800, 152.596, image_00430.png
5551.91, 4446.45, 1800, 151.923, image_00431.png
5556.69, 4437.67, 1800, 151.37, image_00432.png
5561.56, 4428.94, 1800, 150.839, image_00433.png
5566.51, 4420.25, 1800, 150.313, image_00434.png
5571.54, 4411.6, 1800, 149.787, image_00435.png
5576.65, 4403.01, 1800, 149.256, image_00436.png
5581.84, 4394.46, 1800, 148.715, image_00437.png
5587.11, 4385.96, 1800, 148.161, image_00438.png
5592.46, 4377.52, 1800, 147.588, image_00439.png
5597.91, 4369.13, 1800, 146.991, image_00440.png
5603.44, 4360.8, 1800, 146.367, image_00441.png
5609.07, 4352.53, 1800, 145.716, image_00442.png
5614.8, 4344.33, 1800, 145.022, image_00443.png
5620.63, 4336.21, 1800, 144.292, image_00444.png
5626.57, 4328.17, 1800, 143.51, image_00445.png
5632.62, 4320.21, 1800, 142.673, image_00446.png
5638.81, 4312.35, 1800, 141.772, image_00447.png
5645.12, 4304.6, 1800, 140.793, image_00448.png
5651.58, 4296.96, 1800, 139.728, image_00449.png
5658.19, 4289.46, 1800, 138.555, image_00450.png
5664.96, 4282.1, 1800, 137.266, image_00451.png
5671.92, 4274.92, 1800, 135.825, image_00452.png
5679.08, 4267.94, 1800, 134.212, image_00453.png
5686.46, 4261.18, 1800, 132.383, image_00454.png
5694.07, 4254.7, 1800, 130.295, image_00455.png
5701.95, 4248.54, 1800, 127.882, image_00456.png
5710.1, 4242.75, 1800, 125.247, image_00457.png
5718.5, 4237.33, 1800, 122.694, image_00458.png
5727.12, 4232.27, 1800, 120.318, image_00459.png
5735.93, 4227.52, 1800, 118.189, image_00460.png
5744.88, 4223.06, 1800, 116.389, image_00461.png
5753.94, 4218.83, 1800, 114.993, image_00462.png
5763.06, 4214.74, 1800, 114.077, image_00463.png
5772.22, 4210.71, 1800, 113.726, image_00464.png
5781.35, 4206.65, 1800, 114.014, image_00465.png
5790.42, 4202.42, 1800, 115.034, image_00466.png
5799.34, 4197.92, 1800, 116.868, image_00467.png
5808.05, 4193.01, 1800, 119.578, image_00468.png
5816.44, 4187.56, 1800, 123.188, image_00469.png
5824.38, 4181.49, 1800, 127.637, image_00470.png
5831.76, 4174.74, 1800, 132.748, image_00471.png
5838.45, 4167.31, 1800, 138.246, image_00472.png
5844.4, 4159.28, 1800, 143.788, image_00473.png
5849.58, 4150.73, 1800, 149.076, image_00474.png
5854.03, 4141.77, 1800, 153.806, image_00475.png
5857.88, 4132.54, 1800, 157.59, image_00476.png
5861.23, 4123.12, 1800, 160.558, image_00477.png
5864.19, 4113.57, 1800, 162.937, image_00478.png
5866.81, 4103.92, 1800, 164.864, image_00479.png
5869.17, 4094.21, 1800, 166.447, image_00480.png
5871.3, 4084.44, 1800, 167.754, image_00481.png
5873.25, 4074.63, 1800, 168.84, image_00482.png
5875.04, 4064.79, 1800, 169.746, image_00483.png
5876.7, 4054.93, 1800, 170.497, image_00484.png
5878.25, 4045.05, 1800, 171.111, image_00485.png
5879.71, 4035.15, 1800, 171.613, image_00486.png
5881.1, 4025.25, 1800, 172.009, image_00487.png
5882.45, 4015.34, 1800, 172.306, image_00488.png
5883.75, 4005.43, 1800, 172.507, image_00489.png
5885.04, 3995.51, 1800, 172.625, image_00490.png
5886.32, 3985.59, 1800, 172.652, image_00491.png
5887.61, 3975.68, 1800, 172.585, image_00492.png
5888.92, 3965.76, 1800, 172.426, image_00493.png
5890.28, 3955.86, 1800, 172.162, image_00494.png
5891.71, 3945.96, 1800, 171.785, image_00495.png
5893.22, 3936.07, 1800, 171.274, image_00496.png
5894.85, 3926.21, 1800, 170.61, image_00497.png
5896.62, 3916.37, 1800, 169.762, image_00498.png
5898.57, 3906.56, 1800, 168.676, image_00499.png
5900.75, 3896.8, 1800, 167.296, image_00500.png
5903.22, 3887.11, 1800, 165.623, image_00501.png
5906.01, 3877.5, 1800, 163.731, image_00502.png
5909.14, 3868.01, 1800, 161.622, image_00503.png
5912.66, 3858.65, 1800, 159.281, image_00504.png
5916.58, 3849.45, 1800, 156.727, image_00505.png
5920.95, 3840.45, 1800, 153.984, image_00506.png
5925.75, 3831.69, 1800, 151.114, image_00507.png
5931, 3823.17, 1800, 148.19, image_00508.png
5936.67, 3814.94, 1800, 145.314, image_00509.png
5942.72, 3806.98, 1800, 142.586, image_00510.png
5949.12, 3799.29, 1800, 140.096, image_00511.png
5955.8, 3791.86, 1800, 137.915, image_00512.png
5962.73, 3784.64, 1800, 136.074, image_00513.png
5969.84, 3777.61, 1800, 134.59, image_00514.png
5977.09, 3770.73, 1800, 133.443, image_00515.png
5984.45, 3763.95, 1800, 132.605, image_00516.png
